uid,source,group,dataset,model,word_count,matched_words,dictionary_coverage,function (Function Words),pronoun (Pronouns),ppron (Personal Pronouns),i (I),we (We),you (You),shehe (SheHe),they (They),ipron (Impersonal Pronouns),article (Articles),prep (Prepositions),auxverb (Auxiliary Verbs),adverb (Adverbs),conj (Conjunctions),negate (Negations),verb (Verbs),adj (Adjectives),compare (Comparisons),interrog (Interrogatives),number (Numbers),quant (Quantifiers),affect (Affect),posemo (Positive Emotions),negemo (Negative Emotions),anx (Anx),anger (Anger),sad (Sad),social (Social),family (Family),friend (Friends),female (Female),male (Male),cogproc (Cognitive Processes),insight (Insight),cause (Causal),discrep (Discrepancies),tentat (Tentative),certain (Certainty),differ (Differentiation),percept (Perceptual Processes),see (See),hear (Hear),feel (Feel),bio (Biological Processes),body (Body),health (Health),sexual (Sexual),ingest (Ingest),drives (Drives),affiliation (Affiliation),achieve (Achievement),power (Power),reward (Reward),risk (Risk),focuspast (Past Focus),focuspresent (Present Focus),focusfuture (Future Focus),relativ (Relativity),motion (Motion),space (Space),time (Time),work (Work),leisure (Leisure),home (Home),money (Money),relig (Religion),death (Death),informal (Informal Language),swear (Swear),netspeak (Netspeak),assent (Assent),nonflu (Nonfluencies),filler (Filler Words)
fakebr:3041,fakebr,human,fakebr_human,,167,131,78.44311377245509,49.10179640718563,19.760479041916167,11.976047904191617,0.0,0.0,1.1976047904191616,10.778443113772456,2.395209580838323,16.766467065868262,19.760479041916167,26.94610778443114,3.592814371257485,8.383233532934131,5.9880239520958085,1.7964071856287425,8.383233532934131,0.5988023952095808,4.790419161676646,4.191616766467066,2.395209580838323,1.1976047904191616,3.592814371257485,2.9940119760479043,0.5988023952095808,0.0,0.0,0.0,10.179640718562874,1.1976047904191616,1.1976047904191616,1.7964071856287425,3.592814371257485,11.377245508982035,4.191616766467066,1.1976047904191616,2.395209580838323,1.7964071856287425,1.7964071856287425,2.9940119760479043,0.5988023952095808,0.0,0.0,0.5988023952095808,0.5988023952095808,0.0,0.0,0.0,0.5988023952095808,17.964071856287426,1.7964071856287425,0.0,13.173652694610778,2.395209580838323,1.1976047904191616,1.7964071856287425,3.592814371257485,2.395209580838323,8.982035928143713,3.592814371257485,1.7964071856287425,4.790419161676646,4.790419161676646,0.0,0.5988023952095808,0.5988023952095808,0.0,0.5988023952095808,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:3041,fakebr,machine,fakebr_machine,anthropic/claude-sonnet-4-5-20250929,476,318,66.80672268907563,43.0672268907563,14.915966386554622,9.453781512605042,0.6302521008403361,0.42016806722689076,0.42016806722689076,7.983193277310924,0.8403361344537815,12.815126050420169,13.865546218487395,21.638655462184875,4.411764705882353,9.663865546218487,7.142857142857143,0.8403361344537815,10.504201680672269,2.310924369747899,3.361344537815126,3.361344537815126,1.680672268907563,1.4705882352941178,3.5714285714285716,1.680672268907563,1.8907563025210083,0.6302521008403361,0.21008403361344538,1.050420168067227,5.882352941176471,0.21008403361344538,0.21008403361344538,0.0,1.2605042016806722,9.873949579831933,1.680672268907563,3.5714285714285716,2.310924369747899,0.21008403361344538,1.2605042016806722,1.4705882352941178,1.680672268907563,0.8403361344537815,0.6302521008403361,0.21008403361344538,1.4705882352941178,0.42016806722689076,0.42016806722689076,0.0,0.6302521008403361,11.344537815126051,1.680672268907563,1.2605042016806722,6.512605042016807,2.5210084033613445,2.310924369747899,2.5210084033613445,6.302521008403361,1.680672268907563,13.865546218487395,4.411764705882353,6.722689075630252,7.563025210084033,3.361344537815126,0.0,0.6302521008403361,1.050420168067227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:421,fakebr,human,fakebr_human,,190,141,74.21052631578948,41.578947368421055,14.736842105263158,8.421052631578947,0.0,0.0,0.5263157894736842,7.368421052631579,1.0526315789473684,13.68421052631579,16.842105263157894,23.68421052631579,3.6842105263157894,9.473684210526315,7.894736842105263,0.5263157894736842,7.894736842105263,2.6315789473684212,3.1578947368421053,4.7368421052631575,1.0526315789473684,1.0526315789473684,10.0,3.1578947368421053,6.842105263157895,0.5263157894736842,2.1052631578947367,3.1578947368421053,6.315789473684211,0.0,1.0526315789473684,0.0,0.5263157894736842,6.842105263157895,2.1052631578947367,1.0526315789473684,0.5263157894736842,1.0526315789473684,1.5789473684210527,1.5789473684210527,3.6842105263157894,3.1578947368421053,0.0,0.5263157894736842,2.1052631578947367,0.0,2.1052631578947367,0.0,1.0526315789473684,10.0,1.0526315789473684,1.0526315789473684,5.2631578947368425,1.5789473684210527,3.1578947368421053,0.5263157894736842,7.368421052631579,0.0,8.421052631578947,1.5789473684210527,4.7368421052631575,4.2105263157894735,4.7368421052631575,1.5789473684210527,0.0,1.0526315789473684,0.0,1.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:421,fakebr,machine,fakebr_machine,anthropic/claude-sonnet-4-5-20250929,465,327,70.3225806451613,43.01075268817204,16.344086021505376,7.311827956989247,0.0,0.6451612903225806,0.8602150537634409,4.301075268817204,3.010752688172043,12.688172043010752,11.827956989247312,19.35483870967742,4.086021505376344,10.53763440860215,8.817204301075268,1.7204301075268817,11.182795698924732,4.301075268817204,3.225806451612903,6.021505376344086,2.5806451612903225,1.2903225806451613,2.795698924731183,1.5053763440860215,1.2903225806451613,0.43010752688172044,0.21505376344086022,0.21505376344086022,6.881720430107527,0.6451612903225806,0.43010752688172044,0.21505376344086022,0.6451612903225806,12.258064516129032,2.5806451612903225,3.870967741935484,2.150537634408602,0.8602150537634409,1.935483870967742,2.3655913978494625,1.2903225806451613,0.6451612903225806,0.43010752688172044,0.21505376344086022,3.4408602150537635,0.8602150537634409,1.2903225806451613,0.0,1.935483870967742,9.24731182795699,1.935483870967742,0.8602150537634409,3.4408602150537635,2.795698924731183,2.150537634408602,3.010752688172043,6.451612903225806,0.8602150537634409,13.548387096774194,5.806451612903226,7.096774193548387,5.161290322580645,6.666666666666667,2.3655913978494625,0.0,1.935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:458,fakebr,human,fakebr_human,,310,208,67.09677419354838,44.193548387096776,17.096774193548388,9.67741935483871,0.0,0.967741935483871,0.6451612903225806,5.806451612903226,2.903225806451613,13.225806451612904,15.161290322580646,18.06451612903226,4.838709677419355,7.096774193548387,6.129032258064516,1.935483870967742,10.32258064516129,2.5806451612903225,0.967741935483871,3.870967741935484,4.193548387096774,0.6451612903225806,6.129032258064516,1.6129032258064515,4.516129032258065,0.6451612903225806,3.5483870967741935,0.0,4.516129032258065,0.0,0.0,0.0,0.0,7.419354838709677,0.3225806451612903,2.903225806451613,1.2903225806451613,1.2903225806451613,0.967741935483871,1.935483870967742,1.935483870967742,1.2903225806451613,0.6451612903225806,0.3225806451612903,1.2903225806451613,0.3225806451612903,0.0,0.0,0.967741935483871,12.580645161290322,1.935483870967742,2.2580645161290325,5.806451612903226,2.2580645161290325,2.903225806451613,2.903225806451613,5.161290322580645,0.967741935483871,13.870967741935484,4.516129032258065,7.741935483870968,5.483870967741935,4.193548387096774,0.3225806451612903,0.0,0.0,0.0,0.967741935483871,0.3225806451612903,0.0,0.0,0.3225806451612903,0.0,0.0
fakebr:458,fakebr,machine,fakebr_machine,anthropic/claude-sonnet-4-5-20250929,279,196,70.25089605734767,42.29390681003584,15.770609318996415,9.31899641577061,0.0,1.075268817204301,0.7168458781362007,6.451612903225806,1.075268817204301,12.903225806451612,10.75268817204301,19.35483870967742,5.017921146953405,11.11111111111111,7.526881720430108,2.867383512544803,10.75268817204301,5.734767025089606,3.225806451612903,3.942652329749104,1.4336917562724014,1.4336917562724014,6.451612903225806,2.150537634408602,4.301075268817204,1.075268817204301,2.150537634408602,0.0,7.168458781362007,0.35842293906810035,0.35842293906810035,0.35842293906810035,0.7168458781362007,14.336917562724015,2.5089605734767026,5.017921146953405,2.5089605734767026,1.075268817204301,2.150537634408602,3.5842293906810037,2.867383512544803,0.7168458781362007,1.4336917562724014,0.7168458781362007,3.5842293906810037,0.0,2.5089605734767026,0.0,1.075268817204301,11.827956989247312,2.150537634408602,1.7921146953405018,4.659498207885305,3.225806451612903,2.5089605734767026,1.4336917562724014,6.810035842293907,0.35842293906810035,14.336917562724015,3.942652329749104,8.243727598566307,5.017921146953405,4.301075268817204,0.35842293906810035,0.35842293906810035,0.7168458781362007,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:573,fakebr,human,fakebr_human,,208,153,73.5576923076923,49.03846153846154,18.26923076923077,14.423076923076923,1.4423076923076923,0.4807692307692308,1.9230769230769231,11.057692307692308,1.4423076923076923,13.461538461538462,17.307692307692307,22.115384615384617,3.3653846153846154,11.057692307692308,7.211538461538462,1.9230769230769231,7.211538461538462,2.4038461538461537,1.9230769230769231,4.326923076923077,1.9230769230769231,0.4807692307692308,5.769230769230769,4.326923076923077,1.4423076923076923,0.0,0.9615384615384616,0.0,8.653846153846153,0.0,0.4807692307692308,0.4807692307692308,0.4807692307692308,9.134615384615385,1.9230769230769231,1.9230769230769231,2.4038461538461537,1.9230769230769231,0.9615384615384616,2.4038461538461537,0.4807692307692308,0.0,0.4807692307692308,0.0,1.9230769230769231,0.4807692307692308,0.4807692307692308,0.0,0.9615384615384616,10.576923076923077,2.4038461538461537,2.4038461538461537,6.25,0.4807692307692308,0.0,1.4423076923076923,5.769230769230769,0.0,10.576923076923077,1.9230769230769231,6.25,2.8846153846153846,2.4038461538461537,2.4038461538461537,0.0,0.0,0.0,0.0,0.9615384615384616,0.0,0.4807692307692308,0.4807692307692308,0.0,0.0
fakebr:573,fakebr,machine,fakebr_machine,anthropic/claude-sonnet-4-5-20250929,753,522,69.32270916334662,43.691899070385126,15.670650730411687,9.827357237715804,0.0,0.5312084993359893,0.9296148738379814,8.233731739707835,1.9920318725099602,12.881806108897742,16.06905710491368,22.310756972111555,3.7184594953519254,8.233731739707835,7.835325365205843,0.9296148738379814,9.9601593625498,3.7184594953519254,2.5232403718459495,4.116865869853918,2.257636122177955,1.3280212483399734,2.7888446215139444,1.9920318725099602,0.796812749003984,0.13280212483399734,0.13280212483399734,0.0,6.374501992031872,0.2656042496679947,0.398406374501992,0.13280212483399734,1.1952191235059761,11.819389110225764,2.6560424966799467,3.7184594953519254,2.6560424966799467,2.1248339973439574,0.796812749003984,2.1248339973439574,1.0624169986719787,0.5312084993359893,0.398406374501992,0.13280212483399734,0.9296148738379814,0.0,0.398406374501992,0.0,0.5312084993359893,13.54581673306773,2.1248339973439574,1.1952191235059761,6.905710491367862,3.054448871181939,2.5232403718459495,2.7888446215139444,5.710491367861886,0.796812749003984,10.092961487383798,3.3200531208499338,5.3120849933598935,5.577689243027889,5.710491367861886,0.13280212483399734,0.2656042496679947,1.8592297476759627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:917,fakebr,human,fakebr_human,,101,74,73.26732673267327,48.51485148514851,21.782178217821784,13.861386138613861,0.9900990099009901,0.0,1.9801980198019802,11.881188118811881,2.9702970297029703,15.841584158415841,19.801980198019802,16.831683168316832,5.9405940594059405,7.920792079207921,7.920792079207921,0.9900990099009901,8.910891089108912,3.9603960396039604,0.0,2.9702970297029703,3.9603960396039604,0.9900990099009901,7.920792079207921,2.9702970297029703,4.9504950495049505,1.9801980198019802,0.0,0.0,7.920792079207921,0.0,0.0,0.9900990099009901,0.9900990099009901,4.9504950495049505,0.9900990099009901,0.0,0.9900990099009901,0.9900990099009901,0.0,1.9801980198019802,6.930693069306931,3.9603960396039604,2.9702970297029703,1.9801980198019802,2.9702970297029703,2.9702970297029703,0.0,0.0,0.0,6.930693069306931,1.9801980198019802,0.0,1.9801980198019802,1.9801980198019802,0.9900990099009901,3.9603960396039604,3.9603960396039604,0.9900990099009901,9.900990099009901,3.9603960396039604,1.9801980198019802,3.9603960396039604,0.0,4.9504950495049505,0.0,0.0,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0
fakebr:917,fakebr,machine,fakebr_machine,anthropic/claude-sonnet-4-5-20250929,304,221,72.69736842105263,44.078947368421055,14.473684210526315,8.223684210526315,0.0,0.0,1.3157894736842106,7.565789473684211,1.3157894736842106,11.842105263157896,10.855263157894736,21.05263157894737,5.592105263157895,10.526315789473685,7.894736842105263,0.9868421052631579,9.210526315789474,4.276315789473684,1.644736842105263,3.289473684210526,4.276315789473684,1.644736842105263,5.921052631578948,3.289473684210526,2.6315789473684212,0.0,1.3157894736842106,0.32894736842105265,5.921052631578948,0.0,0.32894736842105265,0.32894736842105265,1.644736842105263,7.565789473684211,0.6578947368421053,2.3026315789473686,0.9868421052631579,0.6578947368421053,0.9868421052631579,2.6315789473684212,2.6315789473684212,0.6578947368421053,0.6578947368421053,1.3157894736842106,2.960526315789474,0.6578947368421053,2.3026315789473686,0.32894736842105265,0.0,10.197368421052632,0.6578947368421053,0.6578947368421053,4.934210526315789,1.9736842105263157,3.289473684210526,3.289473684210526,5.2631578947368425,0.6578947368421053,15.131578947368421,3.9473684210526314,6.25,7.2368421052631575,2.960526315789474,0.32894736842105265,0.0,0.6578947368421053,0.0,1.3157894736842106,0.32894736842105265,0.0,0.0,0.32894736842105265,0.0,0.0
faketruebr:1043,faketruebr,human,faketruebr_human,,134,95,70.8955223880597,49.25373134328358,16.417910447761194,10.447761194029852,0.0,0.0,1.492537313432836,9.701492537313433,1.492537313432836,14.17910447761194,17.91044776119403,22.388059701492537,6.7164179104477615,6.7164179104477615,8.208955223880597,0.746268656716418,13.432835820895523,1.492537313432836,0.0,2.2388059701492535,5.970149253731344,0.0,2.985074626865672,0.0,2.985074626865672,0.746268656716418,0.746268656716418,1.492537313432836,5.970149253731344,0.0,0.0,0.0,2.2388059701492535,12.686567164179104,0.746268656716418,5.223880597014926,2.985074626865672,2.985074626865672,0.0,5.223880597014926,2.2388059701492535,1.492537313432836,2.2388059701492535,0.0,0.746268656716418,0.0,0.746268656716418,0.0,0.0,11.194029850746269,0.0,0.746268656716418,4.477611940298507,5.223880597014926,5.223880597014926,0.746268656716418,8.208955223880597,1.492537313432836,14.925373134328359,7.462686567164179,9.701492537313433,8.208955223880597,4.477611940298507,2.2388059701492535,0.0,0.0,0.746268656716418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
