uid,source,group,dataset,model,word_count,matched_words,dictionary_coverage,function (Function Words),pronoun (Pronouns),ppron (Personal Pronouns),i (I),we (We),you (You),shehe (SheHe),they (They),ipron (Impersonal Pronouns),article (Articles),prep (Prepositions),auxverb (Auxiliary Verbs),adverb (Adverbs),conj (Conjunctions),negate (Negations),verb (Verbs),adj (Adjectives),compare (Comparisons),interrog (Interrogatives),number (Numbers),quant (Quantifiers),affect (Affect),posemo (Positive Emotions),negemo (Negative Emotions),anx (Anx),anger (Anger),sad (Sad),social (Social),family (Family),friend (Friends),female (Female),male (Male),cogproc (Cognitive Processes),insight (Insight),cause (Causal),discrep (Discrepancies),tentat (Tentative),certain (Certainty),differ (Differentiation),percept (Perceptual Processes),see (See),hear (Hear),feel (Feel),bio (Biological Processes),body (Body),health (Health),sexual (Sexual),ingest (Ingest),drives (Drives),affiliation (Affiliation),achieve (Achievement),power (Power),reward (Reward),risk (Risk),focuspast (Past Focus),focuspresent (Present Focus),focusfuture (Future Focus),relativ (Relativity),motion (Motion),space (Space),time (Time),work (Work),leisure (Leisure),home (Home),money (Money),relig (Religion),death (Death),informal (Informal Language),swear (Swear),netspeak (Netspeak),assent (Assent),nonflu (Nonfluencies),filler (Filler Words)
fakebr:1782,fakebr,human,fakebr_human,,75,57,76.0,42.666666666666664,22.666666666666668,10.666666666666666,0.0,0.0,1.3333333333333333,9.333333333333334,1.3333333333333333,20.0,13.333333333333334,16.0,2.6666666666666665,6.666666666666667,6.666666666666667,1.3333333333333333,5.333333333333333,8.0,1.3333333333333333,4.0,2.6666666666666665,2.6666666666666665,6.666666666666667,4.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,0.0,8.0,1.3333333333333333,2.6666666666666665,0.0,4.0,8.0,1.3333333333333333,4.0,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,6.666666666666667,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.3333333333333333,17.333333333333332,1.3333333333333333,9.333333333333334,6.666666666666667,1.3333333333333333,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,1.3333333333333333,0.0,0.0
fakebr:1782,fakebr,machine,fakebr_machine,openai/gpt-4.1-mini-2025-04-14,286,196,68.53146853146853,43.00699300699301,19.58041958041958,8.391608391608392,0.0,0.0,0.0,6.643356643356643,1.7482517482517483,17.832167832167833,14.685314685314685,17.482517482517483,4.895104895104895,9.090909090909092,9.44055944055944,1.048951048951049,7.3426573426573425,6.293706293706293,1.3986013986013985,4.195804195804196,3.8461538461538463,1.7482517482517483,2.4475524475524475,1.048951048951049,1.3986013986013985,0.34965034965034963,0.34965034965034963,0.34965034965034963,4.195804195804196,0.34965034965034963,0.0,0.34965034965034963,0.0,9.090909090909092,0.6993006993006993,2.797202797202797,0.6993006993006993,2.4475524475524475,1.3986013986013985,2.4475524475524475,1.7482517482517483,0.0,0.0,1.7482517482517483,0.6993006993006993,0.0,0.34965034965034963,0.34965034965034963,0.0,8.741258741258742,0.34965034965034963,1.7482517482517483,1.7482517482517483,3.8461538461538463,3.8461538461538463,1.3986013986013985,5.244755244755245,2.097902097902098,16.783216783216783,3.1468531468531467,9.79020979020979,9.44055944055944,5.944055944055944,0.0,0.0,0.6993006993006993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:1863,fakebr,human,fakebr_human,,548,424,77.37226277372262,53.64963503649635,25.364963503649633,14.781021897810218,2.7372262773722627,0.36496350364963503,0.5474452554744526,10.036496350364963,1.4598540145985401,16.423357664233578,12.043795620437956,16.05839416058394,6.934306569343065,12.956204379562044,9.671532846715328,3.102189781021898,14.781021897810218,3.2846715328467155,1.4598540145985401,4.562043795620438,2.5547445255474455,1.8248175182481752,3.2846715328467155,1.8248175182481752,1.094890510948905,0.0,0.18248175182481752,0.18248175182481752,10.94890510948905,1.4598540145985401,0.18248175182481752,0.5474452554744526,5.109489051094891,14.963503649635037,2.5547445255474455,2.18978102189781,2.9197080291970803,2.9197080291970803,1.094890510948905,6.021897810218978,3.832116788321168,1.2773722627737227,1.094890510948905,1.4598540145985401,0.9124087591240876,0.36496350364963503,0.36496350364963503,0.0,0.18248175182481752,8.941605839416058,1.2773722627737227,1.4598540145985401,5.291970802919708,2.0072992700729926,0.5474452554744526,3.832116788321168,5.291970802919708,1.2773722627737227,9.854014598540147,5.291970802919708,4.744525547445256,2.9197080291970803,3.832116788321168,0.9124087591240876,0.9124087591240876,0.18248175182481752,0.18248175182481752,0.36496350364963503,2.18978102189781,0.0,0.5474452554744526,0.9124087591240876,1.4598540145985401,0.9124087591240876
fakebr:1863,fakebr,machine,fakebr_machine,openai/gpt-4.1-mini-2025-04-14,280,209,74.64285714285714,44.642857142857146,14.285714285714286,8.214285714285714,0.35714285714285715,0.0,1.4285714285714286,7.142857142857143,2.142857142857143,11.785714285714286,8.928571428571429,20.0,3.9285714285714284,10.714285714285714,10.357142857142858,1.7857142857142858,13.214285714285714,2.857142857142857,1.4285714285714286,4.642857142857143,2.5,2.5,4.285714285714286,2.142857142857143,2.142857142857143,0.0,0.0,1.0714285714285714,3.9285714285714284,0.0,0.0,0.0,0.0,14.642857142857142,2.857142857142857,2.5,3.2142857142857144,3.5714285714285716,0.7142857142857143,3.9285714285714284,1.7857142857142858,0.7142857142857143,0.0,1.0714285714285714,6.785714285714286,1.0714285714285714,5.357142857142857,0.35714285714285715,0.7142857142857143,11.071428571428571,1.4285714285714286,3.5714285714285716,3.5714285714285716,2.142857142857143,2.857142857142857,3.2142857142857144,7.142857142857143,0.35714285714285715,21.071428571428573,7.142857142857143,11.071428571428571,8.214285714285714,2.5,0.0,0.0,1.4285714285714286,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:1885,fakebr,human,fakebr_human,,307,245,79.80456026058631,51.465798045602604,23.127035830618894,14.98371335504886,2.2801302931596092,0.9771986970684039,2.9315960912052117,9.120521172638437,2.9315960912052117,14.98371335504886,14.332247557003257,18.566775244299674,6.514657980456026,11.400651465798045,10.423452768729641,0.9771986970684039,14.657980456026058,4.234527687296417,3.9087947882736156,4.5602605863192185,2.9315960912052117,1.9543973941368078,6.840390879478828,4.5602605863192185,2.2801302931596092,0.3257328990228013,0.3257328990228013,1.3029315960912051,15.309446254071661,1.3029315960912051,0.6514657980456026,1.6286644951140066,0.6514657980456026,8.794788273615636,0.9771986970684039,3.257328990228013,1.3029315960912051,2.2801302931596092,0.9771986970684039,0.9771986970684039,3.257328990228013,1.3029315960912051,0.9771986970684039,0.9771986970684039,2.2801302931596092,0.3257328990228013,1.3029315960912051,0.0,0.9771986970684039,13.680781758957655,4.5602605863192185,4.234527687296417,3.257328990228013,2.9315960912052117,1.6286644951140066,3.9087947882736156,7.49185667752443,0.9771986970684039,14.657980456026058,6.188925081433225,3.583061889250814,7.817589576547231,2.6058631921824102,2.6058631921824102,0.3257328990228013,0.0,0.9771986970684039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:1885,fakebr,machine,fakebr_machine,openai/gpt-4.1-mini-2025-04-14,224,153,68.30357142857143,42.857142857142854,16.964285714285715,9.821428571428571,0.0,0.44642857142857145,1.7857142857142858,7.589285714285714,2.6785714285714284,13.839285714285714,16.964285714285715,23.214285714285715,0.8928571428571429,6.696428571428571,7.142857142857143,0.8928571428571429,6.25,5.803571428571429,1.3392857142857142,3.125,3.125,0.44642857142857145,5.803571428571429,2.6785714285714284,3.125,0.0,0.8928571428571429,0.8928571428571429,7.142857142857143,0.0,0.0,0.0,0.44642857142857145,7.589285714285714,2.232142857142857,3.5714285714285716,0.0,0.0,0.0,1.7857142857142858,0.44642857142857145,0.44642857142857145,0.0,0.0,0.8928571428571429,0.44642857142857145,0.0,0.0,0.44642857142857145,12.5,3.125,1.7857142857142858,5.357142857142857,2.6785714285714284,3.125,1.7857142857142858,3.5714285714285716,0.0,15.178571428571429,3.5714285714285716,12.5,4.464285714285714,6.25,1.7857142857142858,0.0,1.3392857142857142,0.0,0.0,1.7857142857142858,0.0,1.7857142857142858,0.0,0.0,0.0
fakebr:299,fakebr,human,fakebr_human,,141,113,80.1418439716312,51.773049645390074,21.27659574468085,12.76595744680851,0.0,0.0,0.7092198581560284,11.347517730496454,2.127659574468085,17.73049645390071,18.43971631205674,17.73049645390071,4.964539007092198,12.056737588652481,7.092198581560283,3.5460992907801416,15.602836879432624,1.4184397163120568,2.127659574468085,2.8368794326241136,2.8368794326241136,2.127659574468085,7.801418439716312,2.8368794326241136,4.964539007092198,0.7092198581560284,1.4184397163120568,2.127659574468085,9.929078014184396,0.0,0.7092198581560284,1.4184397163120568,3.5460992907801416,11.347517730496454,0.7092198581560284,2.127659574468085,3.5460992907801416,1.4184397163120568,1.4184397163120568,4.964539007092198,4.25531914893617,0.7092198581560284,2.127659574468085,1.4184397163120568,0.0,0.0,0.0,0.0,0.0,12.056737588652481,0.7092198581560284,0.7092198581560284,7.092198581560283,3.5460992907801416,2.127659574468085,7.092198581560283,7.801418439716312,0.0,20.56737588652482,7.092198581560283,9.929078014184396,6.382978723404255,0.0,0.7092198581560284,0.0,0.0,3.5460992907801416,0.0,0.7092198581560284,0.0,0.0,0.7092198581560284,0.0,0.0
fakebr:299,fakebr,machine,fakebr_machine,openai/gpt-4.1-mini-2025-04-14,261,189,72.41379310344827,41.37931034482759,16.85823754789272,8.42911877394636,0.0,0.3831417624521073,0.3831417624521073,7.662835249042145,0.3831417624521073,15.708812260536398,12.64367816091954,19.54022988505747,2.2988505747126435,8.045977011494253,7.662835249042145,1.5325670498084292,6.130268199233717,4.980842911877395,1.5325670498084292,2.681992337164751,3.0651340996168583,1.5325670498084292,6.513409961685824,1.9157088122605364,4.597701149425287,0.7662835249042146,2.2988505747126435,0.0,6.130268199233717,0.0,0.3831417624521073,0.0,0.3831417624521073,12.260536398467433,2.2988505747126435,2.2988505747126435,2.2988505747126435,0.7662835249042146,1.1494252873563218,3.4482758620689653,1.9157088122605364,1.5325670498084292,0.3831417624521073,0.0,0.7662835249042146,0.3831417624521073,0.3831417624521073,0.0,0.0,15.708812260536398,3.8314176245210727,0.7662835249042146,8.42911877394636,2.2988505747126435,3.0651340996168583,0.3831417624521073,3.0651340996168583,1.9157088122605364,13.793103448275861,4.980842911877395,8.42911877394636,3.8314176245210727,4.21455938697318,0.7662835249042146,0.0,1.9157088122605364,0.0,0.0,0.3831417624521073,0.0,0.0,0.0,0.3831417624521073,0.3831417624521073
fakebr:3165,fakebr,human,fakebr_human,,125,79,63.2,44.8,15.2,11.2,0.0,0.8,0.8,8.8,2.4,11.2,16.0,20.0,3.2,8.8,7.2,2.4,8.8,1.6,0.8,3.2,2.4,0.8,0.8,0.8,0.0,0.0,0.0,0.0,10.4,2.4,0.8,1.6,2.4,8.8,0.0,2.4,2.4,0.8,1.6,4.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,4.0,1.6,4.8,3.2,2.4,1.6,4.0,2.4,12.0,5.6,5.6,6.4,2.4,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:3165,fakebr,machine,fakebr_machine,openai/gpt-4.1-mini-2025-04-14,225,167,74.22222222222223,46.22222222222222,17.77777777777778,7.555555555555555,0.0,0.0,0.0,6.222222222222222,1.3333333333333333,16.444444444444443,15.11111111111111,19.555555555555557,4.888888888888889,12.88888888888889,9.333333333333334,2.6666666666666665,11.11111111111111,4.444444444444445,1.7777777777777777,6.222222222222222,3.111111111111111,1.3333333333333333,3.111111111111111,1.7777777777777777,1.3333333333333333,0.0,0.4444444444444444,0.0,7.555555555555555,1.3333333333333333,2.2222222222222223,0.4444444444444444,1.3333333333333333,13.777777777777779,0.8888888888888888,4.444444444444445,1.7777777777777777,2.6666666666666665,0.8888888888888888,4.444444444444445,2.2222222222222223,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.4444444444444444,15.555555555555555,2.6666666666666665,0.8888888888888888,6.666666666666667,3.5555555555555554,4.444444444444445,0.8888888888888888,6.666666666666667,1.7777777777777777,16.444444444444443,6.222222222222222,10.222222222222221,6.222222222222222,7.555555555555555,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fakebr:378,fakebr,human,fakebr_human,,130,100,76.92307692307692,47.69230769230769,20.0,11.538461538461538,1.5384615384615385,0.0,1.5384615384615385,9.23076923076923,1.5384615384615385,15.384615384615385,13.076923076923077,16.923076923076923,5.384615384615385,8.461538461538462,8.461538461538462,0.0,10.0,6.153846153846154,2.3076923076923075,2.3076923076923075,3.8461538461538463,0.7692307692307693,6.153846153846154,0.7692307692307693,5.384615384615385,0.0,3.076923076923077,1.5384615384615385,10.0,0.0,0.7692307692307693,0.0,1.5384615384615385,12.307692307692308,3.076923076923077,6.923076923076923,1.5384615384615385,0.7692307692307693,0.7692307692307693,0.0,0.7692307692307693,0.7692307692307693,0.0,0.0,3.076923076923077,0.7692307692307693,1.5384615384615385,0.0,0.7692307692307693,13.076923076923077,4.615384615384615,1.5384615384615385,3.8461538461538463,3.076923076923077,1.5384615384615385,4.615384615384615,5.384615384615385,0.0,13.846153846153847,5.384615384615385,6.153846153846154,7.6923076923076925,2.3076923076923075,3.076923076923077,0.0,0.0,3.076923076923077,0.0,3.076923076923077,0.0,3.076923076923077,0.0,0.0,0.0
fakebr:378,fakebr,machine,fakebr_machine,openai/gpt-4.1-mini-2025-04-14,277,194,70.03610108303249,44.4043321299639,18.411552346570396,9.025270758122744,0.0,0.0,0.36101083032490977,7.9422382671480145,1.444043321299639,16.967509025270758,14.8014440433213,19.494584837545126,3.9711191335740073,10.830324909747292,9.747292418772563,0.7220216606498195,7.9422382671480145,2.888086642599278,1.0830324909747293,5.054151624548736,3.9711191335740073,1.0830324909747293,5.776173285198556,3.6101083032490973,2.1660649819494586,0.36101083032490977,1.444043321299639,0.0,6.498194945848375,0.0,0.36101083032490977,0.0,1.8050541516245486,8.303249097472925,0.7220216606498195,2.888086642599278,1.8050541516245486,1.444043321299639,1.0830324909747293,1.8050541516245486,2.888086642599278,1.444043321299639,1.444043321299639,0.0,1.8050541516245486,1.0830324909747293,0.36101083032490977,0.0,0.36101083032490977,8.664259927797834,1.0830324909747293,0.7220216606498195,3.9711191335740073,2.888086642599278,2.1660649819494586,1.444043321299639,5.776173285198556,0.36101083032490977,14.8014440433213,3.2490974729241877,8.664259927797834,6.498194945848375,3.9711191335740073,2.527075812274368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
