uid,source,group,dataset,tokens,ADJ,ADP,ADV,AUX,CCONJ,DET,INTJ,NOUN,NUM,PART,PRON,PROPN,PUNCT,SCONJ,SYM,VERB,X
fakebr:3041,fakebr,human,fakebr_human,200,1.5,20.0,3.0,2.5,0.5,18.0,0.0,18.5,1.0,0.0,5.5,9.0,10.0,1.0,0.0,9.5,0.0
fakebr:3041,fakebr,machine,fakebr_machine,565,6.548672566371682,15.575221238938052,4.424778761061947,3.185840707964602,1.7699115044247788,13.274336283185841,0.0,19.646017699115045,0.5309734513274337,0.0,2.47787610619469,9.557522123893806,10.442477876106194,0.8849557522123894,0.0,11.504424778761061,0.17699115044247787
fakebr:421,fakebr,human,fakebr_human,236,7.203389830508475,15.677966101694915,3.8135593220338984,2.542372881355932,2.1186440677966103,14.40677966101695,0.0,23.305084745762713,5.084745762711864,0.0,1.694915254237288,1.271186440677966,8.474576271186441,2.9661016949152543,3.389830508474576,8.05084745762712,0.0
fakebr:421,fakebr,machine,fakebr_machine,563,7.282415630550622,15.097690941385435,4.085257548845471,3.730017761989343,1.4209591474245116,12.078152753108348,0.0,19.715808170515096,1.2433392539964476,0.0,3.907637655417407,6.394316163410302,12.433392539964476,1.5985790408525755,0.5328596802841918,9.946714031971581,0.5328596802841918
fakebr:458,fakebr,human,fakebr_human,368,5.434782608695652,14.945652173913043,3.260869565217391,3.532608695652174,1.6304347826086956,16.032608695652176,0.0,16.847826086956523,0.8152173913043478,0.0,1.9021739130434783,12.228260869565217,11.684782608695652,1.6304347826086956,0.0,10.054347826086957,0.0
fakebr:458,fakebr,machine,fakebr_machine,326,9.815950920245399,14.723926380368098,4.294478527607362,4.294478527607362,0.9202453987730062,10.122699386503067,0.0,19.01840490797546,0.9202453987730062,0.0,3.9877300613496933,8.282208588957054,11.963190184049079,1.2269938650306749,0.0,10.429447852760736,0.0
fakebr:573,fakebr,human,fakebr_human,275,4.7272727272727275,14.909090909090908,2.5454545454545454,1.4545454545454546,2.5454545454545454,14.181818181818182,0.0,16.727272727272727,0.7272727272727273,0.0,4.363636363636363,10.545454545454545,18.181818181818183,1.0909090909090908,0.0,8.0,0.0
fakebr:573,fakebr,machine,fakebr_machine,913,4.600219058050383,16.538882803943046,3.176341730558598,2.08105147864184,2.08105147864184,14.56736035049288,0.0,19.05805038335159,0.9857612267250822,0.0,2.4096385542168677,11.829134720700985,10.514786418400876,1.4238773274917853,0.0,10.733844468784227,0.0
fakebr:917,fakebr,human,fakebr_human,135,2.2222222222222223,9.62962962962963,2.2222222222222223,3.7037037037037037,2.2222222222222223,17.77777777777778,0.0,18.51851851851852,0.7407407407407407,0.0,2.2222222222222223,5.925925925925926,19.25925925925926,2.962962962962963,0.0,12.592592592592593,0.0
fakebr:917,fakebr,machine,fakebr_machine,354,7.627118644067797,15.254237288135593,4.519774011299435,3.389830508474576,2.2598870056497176,10.734463276836157,0.0,22.033898305084747,3.9548022598870056,0.0,2.2598870056497176,4.237288135593221,10.734463276836157,1.694915254237288,0.2824858757062147,11.016949152542374,0.0
faketruebr:1043,faketruebr,human,faketruebr_human,155,4.516129032258065,16.129032258064516,2.5806451612903225,3.870967741935484,3.870967741935484,14.838709677419354,0.0,24.516129032258064,1.2903225806451613,0.0,3.870967741935484,1.935483870967742,10.96774193548387,0.0,0.0,10.96774193548387,0.6451612903225806
faketruebr:1043,faketruebr,machine,faketruebr_machine,493,9.330628803245435,17.44421906693712,2.4340770791075053,3.0425963488843815,2.028397565922921,13.995943204868155,0.0,26.572008113590265,2.231237322515213,0.0,2.028397565922921,0.8113590263691683,8.316430020283976,0.6085192697768763,0.0,10.75050709939148,0.4056795131845842
faketruebr:1429,faketruebr,human,faketruebr_human,260,6.153846153846154,12.692307692307692,4.230769230769231,0.7692307692307693,8.076923076923077,18.846153846153847,0.0,23.076923076923077,0.0,0.0,3.076923076923077,0.7692307692307693,10.0,0.38461538461538464,0.0,10.76923076923077,1.1538461538461537
faketruebr:1429,faketruebr,machine,faketruebr_machine,323,6.811145510835913,15.479876160990711,3.0959752321981426,3.0959752321981426,2.7863777089783284,13.003095975232197,0.0,17.3374613003096,0.30959752321981426,0.0,3.0959752321981426,12.074303405572756,11.145510835913313,0.9287925696594427,0.0,10.8359133126935,0.0
faketruebr:1587,faketruebr,human,faketruebr_human,156,5.128205128205129,16.025641025641026,1.9230769230769231,1.9230769230769231,5.128205128205129,16.666666666666668,0.0,28.205128205128204,1.2820512820512822,0.0,2.5641025641025643,0.6410256410256411,10.256410256410257,1.2820512820512822,0.6410256410256411,7.6923076923076925,0.6410256410256411
faketruebr:1587,faketruebr,machine,faketruebr_machine,389,8.483290488431876,13.881748071979434,2.827763496143959,2.827763496143959,2.570694087403599,13.624678663239074,0.0,20.308483290488432,2.570694087403599,0.0,2.827763496143959,5.3984575835475574,9.254498714652957,1.7994858611825193,2.3136246786632393,11.311053984575835,0.0
faketruebr:1773,faketruebr,human,faketruebr_human,86,3.488372093023256,9.30232558139535,4.651162790697675,0.0,4.651162790697675,12.790697674418604,1.1627906976744187,29.069767441860463,1.1627906976744187,0.0,4.651162790697675,1.1627906976744187,15.116279069767442,1.1627906976744187,0.0,11.627906976744185,0.0
faketruebr:1773,faketruebr,machine,faketruebr_machine,612,8.169934640522875,17.320261437908496,2.450980392156863,2.9411764705882355,2.6143790849673203,14.542483660130719,0.0,22.875816993464053,2.287581699346405,0.0,2.9411764705882355,5.228758169934641,7.352941176470588,1.6339869281045751,0.32679738562091504,9.313725490196079,0.0
faketruebr:215,faketruebr,human,faketruebr_human,113,3.5398230088495577,15.044247787610619,0.0,2.6548672566371683,4.424778761061947,14.15929203539823,0.0,28.31858407079646,1.7699115044247788,0.0,6.1946902654867255,2.6548672566371683,6.1946902654867255,0.0,0.0,11.504424778761061,3.5398230088495577
faketruebr:215,faketruebr,machine,faketruebr_machine,288,6.25,14.930555555555555,3.4722222222222223,3.4722222222222223,2.4305555555555554,14.583333333333334,0.0,19.09722222222222,3.4722222222222223,0.0,3.8194444444444446,5.208333333333333,8.680555555555555,1.3888888888888888,0.6944444444444444,12.5,0.0
faketruebr:230,faketruebr,human,faketruebr_human,99,4.040404040404041,14.141414141414142,1.0101010101010102,5.05050505050505,1.0101010101010102,16.161616161616163,0.0,32.323232323232325,2.0202020202020203,0.0,1.0101010101010102,2.0202020202020203,5.05050505050505,6.0606060606060606,0.0,10.1010101010101,0.0
faketruebr:230,faketruebr,machine,faketruebr_machine,259,7.722007722007722,14.285714285714286,4.633204633204633,3.088803088803089,1.5444015444015444,15.057915057915057,0.0,19.305019305019304,0.7722007722007722,0.0,4.633204633204633,5.7915057915057915,9.266409266409266,1.9305019305019304,0.0,11.196911196911197,0.7722007722007722
faketruebr:509,faketruebr,human,faketruebr_human,213,6.572769953051643,14.553990610328638,2.347417840375587,2.347417840375587,1.408450704225352,7.981220657276995,0.0,22.535211267605632,9.389671361502348,0.0,5.164319248826291,0.4694835680751174,15.96244131455399,0.4694835680751174,0.4694835680751174,8.92018779342723,1.408450704225352
faketruebr:509,faketruebr,machine,faketruebr_machine,380,5.2631578947368425,18.157894736842106,6.052631578947368,2.6315789473684212,0.7894736842105263,11.31578947368421,0.0,20.263157894736842,3.6842105263157894,0.0,3.1578947368421053,5.526315789473684,10.526315789473685,1.0526315789473684,0.5263157894736842,11.052631578947368,0.0
faketruebr:542,faketruebr,human,faketruebr_human,253,3.5573122529644268,14.229249011857707,5.138339920948616,2.3715415019762847,2.3715415019762847,12.648221343873518,0.3952569169960474,24.50592885375494,2.766798418972332,0.0,5.928853754940712,0.0,13.043478260869565,0.3952569169960474,1.1857707509881423,11.067193675889328,0.3952569169960474
faketruebr:542,faketruebr,machine,faketruebr_machine,461,5.639913232104122,15.835140997830802,3.6876355748373104,2.819956616052061,1.9522776572668112,11.93058568329718,0.0,22.125813449023862,1.735357917570499,0.0,3.2537960954446854,6.290672451193059,10.629067245119305,1.735357917570499,0.0,12.364425162689805,0.0
faketruebr:70,faketruebr,human,faketruebr_human,89,2.247191011235955,14.606741573033707,6.741573033707865,5.617977528089888,5.617977528089888,7.865168539325842,0.0,28.089887640449437,0.0,0.0,4.49438202247191,0.0,8.98876404494382,3.3707865168539324,0.0,12.359550561797754,0.0
faketruebr:70,faketruebr,machine,faketruebr_machine,406,8.12807881773399,16.995073891625616,2.70935960591133,4.187192118226601,2.70935960591133,11.822660098522167,0.0,21.182266009852217,1.2315270935960592,0.0,3.2019704433497536,5.41871921182266,7.635467980295567,0.9852216748768473,0.49261083743842365,13.054187192118226,0.24630541871921183
faketruebr:74,faketruebr,human,faketruebr_human,165,1.2121212121212122,21.21212121212121,9.696969696969697,2.4242424242424243,2.4242424242424243,8.484848484848484,0.0,21.818181818181817,4.848484848484849,0.0,2.4242424242424243,0.0,9.090909090909092,2.4242424242424243,0.0,13.93939393939394,0.0
faketruebr:74,faketruebr,machine,faketruebr_machine,232,6.0344827586206895,21.551724137931036,3.8793103448275863,2.1551724137931036,0.0,13.362068965517242,0.0,18.96551724137931,4.310344827586207,0.0,3.0172413793103448,7.327586206896552,6.896551724137931,0.8620689655172413,2.1551724137931036,9.482758620689655,0.0
