rank,frequency,word
456,1,político
457,1,vir
458,1,tona
459,1,evidências
460,1,conspiração
461,1,altos
462,1,escalões
463,1,poder
464,1,econômicos
465,1,stf
466,1,aprova
467,1,total
468,1,sigilosa
469,1,revelada
470,1,supremo
471,1,tribunal
472,1,autorizou
473,1,estados
474,1,unidos
475,1,monitorem
476,1,todas
477,1,conversas
478,1,facebook
479,1,twitter
480,1,cidadãos
481,1,entra
482,1,partir
483,1,amanhã
484,1,aprovada
485,1,sessão
486,1,fechada
487,1,votos
488,1,ministros
489,1,favor
490,1,nsa
491,1,agência
492,1,eua
493,1,irrestrito
494,1,mensagens
495,1,áudios
496,1,vídeos
497,1,mudança
498,1,radical
499,1,privacidade
500,1,tratada
501,1,afirmou
502,1,advogado
503,1,constitucionalista
504,1,dr.
505,1,ricardo
506,1,mendes
507,1,autos
508,1,tudo
509,1,escreve
510,1,fala
511,1,inclusive
512,1,processos
513,1,judiciais
514,1,faz
515,1,parte
516,1,firmado
517,1,governos
518,1,europa
519,1,norte
520,1,combate
521,1,terrorismo
522,1,pedofilia
523,1,tráfico
524,1,drogas
525,1,pertencente
526,1,meta
527,1,obrigado
528,1,instalar
529,1,backdoors
530,1,servidores
531,1,evite
532,1,opiniões
533,1,políticas
534,1,contrárias
535,1,imoral
536,1,filhos
537,1,monitorados
538,1,ordem
539,1,advogados
540,1,manifestou
541,1,indicam
542,1,ação
543,1,direta
544,1,inconstitucionalidade
545,1,protocolada
546,1,repasse
547,1,contatos
548,1,começou
549,1,cancela
550,1,mantém
551,1,ficará
552,1,eleito
553,1,ordenou
554,1,cancelamento
555,1,levaria
556,1,piso
557,1,1.006.
558,1,planalto
559,1,preferiram
560,1,retaliação
561,1,diretamente
562,1,financiaram
563,1,estimativa
564,1,aplicado
565,1,automaticamente
566,1,michel
567,1,publicar
568,1,tomada
569,1,secreta
570,1,representantes
571,1,fiesp
572,1,assistenciais
573,1,previdenciários
574,1,abono
575,1,salarial
576,1,prestação
577,1,continuada
578,1,aposentadorias
579,1,inss
580,1,congelamento
581,1,aposentados
582,1,trabalhadores
583,1,perderão
584,1,primeira
585,1,etapa
586,1,plano
587,1,pretende
588,1,completamente
589,1,congelar
590,1,indeterminado
591,1,futuro
592,1,afirmado
593,1,trabalhador
594,1,ganha
595,1,preciso
596,1,ajustar
597,1,salários
598,1,realidade
599,1,fórmula
600,1,considera
601,1,inflação
602,1,crescimento
603,1,econômico
604,1,extinta
605,1,prepara
606,1,provisória
607,1,revogar
608,1,lei
609,1,garante
610,1,automático
611,1,tema
612,1,porque
613,1,representa
614,1,despesas
615,1,irrisório
616,1,comparado
617,1,isenções
618,1,fiscais
619,1,concedidas
620,1,dieese
621,1,ideal
622,1,deveria
623,1,"3.959,98"
624,1,sustentar
625,1,prefere
626,1,proteger
627,1,lucros
628,1,boliviana
629,1,ypfb
630,1,assinaram
631,1,sexta
632,1,controle
633,1,estratégico
634,1,medidas
635,1,batizado
636,1,reduz
637,1,trazer
638,1,vizinho
639,1,manobra
640,1,encobrir
641,1,chinesas
642,1,controlem
643,1,abastecimento
644,1,competição
645,1,oferta
646,1,cortina
647,1,fumaça
648,1,realmente
649,1,patrimônio
650,1,estrangeiros
651,1,promete
652,1,energia
653,1,chegar
654,1,final
655,1,saia
656,1,segmentos
657,1,distribuição
658,1,deixando
659,1,mercê
660,1,negociavam
661,1,sombras
662,1,compra
663,1,natural
664,1,intermediação
665,1,lobistas
666,1,receberam
667,1,propinas
668,1,entrou
669,1,venceu
670,1,deliberadamente
671,1,utilizou
672,1,contratado
673,1,anônima
674,1,engenheiro
675,1,prazo
676,1,remanescente
677,1,calculado
678,1,especificamente
679,1,multinacionais
680,1,pago
681,1,suborno
682,1,brasileiras
683,1,bolivianas
684,1,quadruplicar
685,1,preço
686,1,próximos
687,1,diretora
688,1,refino
689,1,anelise
690,1,lara
691,1,acionária
692,1,oculta
693,1,beneficiadas
694,1,paralela
695,1,tenta
696,1,anp
697,1,reaberto
698,1,analistas
699,1,década
700,1,shell
701,1,repsol
702,1,contratos
703,1,meio
704,1,negociações
705,1,obscuras
706,1,bastidores
707,1,fertilizantes
708,1,yara
709,1,siderúrgica
710,1,gerdau
711,1,lucraram
712,1,privilegiadas
713,1,atualmente
714,1,controlado
715,1,entregue
716,1,bandeja
717,1,compromisso
718,1,desenvolvimento
719,1,redução
720,1,custo
721,1,boliviano
722,1,beneficiará
723,1,residências
724,1,pequenos
725,1,negócios
726,1,verão
727,1,explodirem
728,1,tarifa
729,1,definida
730,1,mentem
731,1,dizer
732,1,negociação
733,1,cade
734,1,tbg
735,1,imposição
736,1,organismos
737,1,enfraquecer
738,1,soberania
739,1,energética
740,1,brasileira
741,1,comemorou
742,1,vitória
743,1,sairão
744,1,jeanine
745,1,áñez
746,1,dito
747,1,trouxas
748,1,vão
749,1,conta
750,1,dessa
751,1,negociata
752,1,décadas
753,1,vazamento
754,1,áudio
755,1,obtido
756,1,selecionando
757,1,produtos
758,1,instagram
759,1,imperdível
760,1,confirmadas
761,1,selecionados
762,1,recrutando
763,1,pessoas
764,1,representá-la
765,1,fixo
766,1,mensais
767,1,roupas
768,1,acessórios
769,1,agora
770,1,participar
771,1,requisitos
772,1,simples
773,1,seguir
774,1,repostar
775,1,instruções
776,1,história
777,1,marcar
778,1,post
779,1,corra
780,1,pois
781,1,restam
782,1,encerramento
783,1,inscrições
784,1,ex-jogador
785,1,vôlei
786,1,gustavo
787,1,endres
788,1,primeiros
789,1,legenda
790,1,dá
791,1,incentivando
792,1,participarem
793,1,aderiram
794,1,confirmou
795,1,nova
796,1,aproximar
797,1,público
798,1,competir
799,1,outras
800,1,esportivas
801,1,investido
802,1,pesado
803,1,marketing
804,1,informou
805,1,acontece
806,1,simultaneamente
807,1,vários
808,1,países
809,1,itália
810,1,portugal
811,1,espanha
812,1,perca
813,1,chance
814,1,ganhar
815,1,dinheiro
816,1,fazendo
817,1,ama
818,1,revela
819,1,prostituir
820,1,bombástica
821,1,concedida
822,1,global
823,1,chocou
824,1,afirmar
825,1,categoricamente
826,1,prostituição
827,1,sobrevivência
828,1,declaração
829,1,aconteceu
830,1,ensaio
831,1,fotográfico
832,1,exclusivo
833,1,publicação
834,1,presentes
835,1,estúdio
836,1,exaltado
837,1,feito
838,1,comentários
839,1,contundentes
840,1,cortados
841,1,edição
842,1,visivelmente
843,1,nervosa
844,1,descontrolada
845,1,relatou
846,1,inicialmente
847,1,publicou
848,1,completa
849,1,portal
850,1,rapidamente
851,1,removeu
852,1,pressão
853,1,assessoria
854,1,emissora
855,1,carioca
856,1,internautas
857,1,capturas
858,1,tela
859,1,exclusão
860,1,material
861,1,tentou
862,1,desmentir
863,1,próprias
864,1,alegando
865,1,tratar
866,1,fake
867,1,news
868,1,haviam
869,1,compartilhado
870,1,prints
871,1,comportamento
872,1,comum
873,1,celebridades
874,1,arrependem
875,1,rede
876,1,pronunciou
877,1,estrelas
878,1,terremotos
879,1,causados
880,1,secretos
881,1,diversas
882,1,rachaduras
883,1,surgiram
884,1,ruas
885,1,fortes
886,1,chuvas
887,1,tremor
888,1,terra
889,1,2018.
890,1,ano
891,1,fenômeno
892,1,registrado
893,1,mutange
894,1,bebedouro
895,1,último
896,1,parto
897,1,vizinhos
898,1,geólogo
899,1,trabalhou
900,1,estudos
901,1,manipulados
902,1,geológico
903,1,cprm
904,1,feita
905,1,encobrindo
906,1,assim
907,1,testes
908,1,sísmicos
909,1,marinha
910,1,parceria
911,1,potências
912,1,civil
913,1,identificou
914,1,fissuras
915,1,cerca
916,1,"1,5"
917,1,km
918,1,afetando
919,1,2.480
920,1,moradias
921,1,somente
922,1,centenas
923,1,abandonar
924,1,casas
925,1,pressas
926,1,muitas
927,1,auxílio
928,1,comprometidos
929,1,quatro
930,1,superior
931,1,ministério
932,1,serem
933,1,identificadas
934,1,temerem
935,1,ondas
936,1,subterrâneas
937,1,vinham
938,1,costa
939,1,alagoana
940,1,2015.
941,1,fachada
942,1,presença
943,1,equipamentos
944,1,parceira
945,1,pagamentos
946,1,milionários
947,1,culpa
948,1,deu
949,1,início
950,1,indenizações
951,1,irrisórias
952,1,"81,5"
953,1,proprietários
954,1,imóvel
955,1,cobre
956,1,prejuízo
957,1,afetadas
958,1,helicópteros
959,1,identificados
960,1,sobrevoavam
961,1,área
962,1,tremores
963,1,intensos
964,1,calar
965,1,migalhas
966,1,usam
967,1,bairro
968,1,laboratório
969,1,desabafou
970,1,moradora
971,1,apaguem
972,1,polícia
973,1,convocados
974,1,obrigatório
975,1,conhecida
976,1,contam
977,1,possui
978,1,chip
979,1,integrado
980,1,monitorar
981,1,movimentos
982,1,funcionário
983,1,semas
984,1,pediu
985,1,identificado
986,1,banco
987,1,hábitos
988,1,deslocamentos
989,1,preferências
990,1,saber
991,1,assiste
992,1,anda
993,1,revelou
994,1,embora
995,1,alegue
996,1,oferece
997,1,meia-entrada
998,1,eventos
999,1,coletados
1000,1,aplicativo
1001,1,2.0
1002,1,compartilhados
1003,1,órgãos
1004,1,8.537/215
1005,1,mencionado
1006,1,sequer
1007,1,existe
1008,1,registros
1009,1,oficiais
1010,1,diário
1011,1,suposto
1012,1,precisam
1013,1,cadastrados
1014,1,único
1015,1,cadúnico
1016,1,fornecer
1017,1,nis
1018,1,nome
1019,1,mãe
1020,1,nascimento
1021,1,podem
1022,1,facilmente
1023,1,utilizados
1024,1,roubo
1025,1,pais
1026,1,responsáveis
1027,1,devem
1028,1,ficar
1029,1,atentos
1030,1,carteirinha
1031,1,validade
1032,1,justamente
1033,1,forçar
1034,1,renovarem
1035,1,constantemente
1036,1,apresentado
1037,1,junto
1038,1,duplo
1039,1,interestadual
1040,1,casos
1041,1,problemas
1042,1,tentar
1043,1,embarcar
1044,1,recusarem
1045,1,cadastramento
1046,1,negado
1047,1,obrigadas
1048,1,emitir
1049,1,detalhado
1050,1,hora
1051,1,disfarçada
1052,1,protocolo
1053,1,administrativo
1054,1,telefone
1055,1,99165-56
1056,1,prefeitura
1057,1,centros
1058,1,cras
1059,1,pressionando
1060,1,baixa
1061,1,renda
1062,1,ameaça
1063,1,perder
1064,1,informação
1065,1,tarde
1066,1,saiba
1067,1,explosiva
1068,1,desnutrição
1069,1,disfarçados
1070,1,comunista
1071,1,nicolás
1072,1,apoio
1073,1,desviar
1074,1,públicas
1075,1,exclusivas
1076,1,funai
1077,1,perseguição
1078,1,internos
1079,1,chamados
1080,1,atendidos
1081,1,cruzaram
1082,1,fronteira
1083,1,ilegalmente
1084,1,médico
1085,1,atendeu
1086,1,declarou
1087,1,muitos
1088,1,falam
1089,1,português
1090,1,alguns
1091,1,flagrados
1092,1,escondidos
1093,1,conseguir
1094,1,aprovar
1095,1,orçamento
1096,1,destinado
1097,1,aliados
1098,1,planejada
1099,1,2022.
1100,1,enviado
1101,1,passarem
1102,1,artificial
1103,1,triplo
1104,1,desgastar
1105,1,imagem
1106,1,desvios
1107,1,base
1108,1,cativa
1109,1,survival
1110,1,financiamento
1111,1,george
1112,1,soros
1113,1,foro
1114,1,silenciar
1115,1,nacionalidade
1116,1,pesquisadores
1117,1,tentaram
1118,1,denunciar
1119,1,farsa
1120,1,ameaçados
1121,1,removidos
1122,1,funções
1123,1,programas
1124,1,funcionando
1125,1,adequadamente
1126,1,deterioração
1127,1,súbita
1128,1,coincide
1129,1,suspeitosamente
1130,1,transição
1131,1,necessidade
1132,1,emergenciais
1133,1,deputados
1134,1,oposição
1135,1,preparam
1136,1,cpi
1137,1,desvio
1138,1,entrada
1139,1,ilegal
1140,1,mostrariam
1141,1,direcionados
1142,1,ongs
1143,1,pretexto
1144,1,ajuda
1145,1,financiada
1146,1,publicitárias
1147,1,recusa
1148,1,censurado
1149,1,sef
1150,1,anunciou
1151,1,segunda-feira
1152,1,2023.
1153,1,explodiu
1154,1,"135,95"
1155,1,impressionantes
1156,1,"335,66"
1157,1,pesar
1158,1,mineiros
1159,1,vazadas
1160,1,funcionários
1161,1,minas
1162,1,gerais
1163,1,cobrança
1164,1,abusiva
1165,1,justificada
1166,1,internamente
1167,1,compensar
1168,1,rombo
1169,1,deixado
1170,1,má
1171,1,gestão
1172,1,recursos
1173,1,públicos
1174,1,arrecadação
1175,1,estadual
1176,1,dae
1177,1,vence
1178,1,pegando
1179,1,surpresa
1180,1,anônimas
1181,1,estaria
1182,1,planejando
1183,1,cota
1184,1,ipva
1185,1,tornando
1186,1,difícil
1187,1,precisa
1188,1,manter
1189,1,regularizado
1190,1,pagador
1191,1,oferecia
1192,1,adicional
1193,1,suspenso
1194,1,silenciosamente
1195,1,aviso
1196,1,prévio
1197,1,gerando
1198,1,sempre
1199,1,pagaram
1200,1,impostos
1201,1,fiquem
1202,1,sabendo
1203,1,deste
1204,1,povo
1205,1,mineiro
