rank,frequency,word
363,2,culpar
364,2,extração
365,2,sal-gema
366,2,braskem
367,2,verdadeira
368,2,realizados
369,2,defesa
370,2,onde
371,2,tiveram
372,2,às
373,2,sem
374,2,número
375,2,divulgado
376,2,ligadas
377,2,represálias
378,2,revelaram
379,2,operação
380,2,recebendo
381,2,nem
382,2,moradores
383,2,relatam
384,2,eles
385,2,divinópolis
386,2,identidade
387,2,identificação
388,2,data
389,2,sistema
390,2,disso
391,2,criando
392,2,roraima
393,2,infiltrados
394,2,regime
395,2,grande
396,2,estado
397,2,crise
398,2,situação
399,2,reais
400,2,pt
401,2,eleitoral
402,2,gastos
403,2,fazenda
404,2,absurdo
405,2,renovação
406,2,licenciamento
407,2,anual
408,2,trlav
409,1,jacob
410,1,assassinado
411,1,quarta-feira
412,1,gabinete
413,1,orquestrado
414,1,membros
415,1,congresso
416,1,africano
417,1,sigla
418,1,inglês
419,1,liderados
420,1,nossa
421,1,reportagem
422,1,estavam
423,1,palácio
424,1,ouvido
425,1,disparos
426,1,volta
427,1,22h
428,1,horário
429,1,imagens
430,1,câmeras
431,1,mostram
432,1,homens
433,1,encapuzados
434,1,entrando
435,1,ala
436,1,oeste
437,1,edifício
438,1,tentando
439,1,voluntária
440,1,tv
441,1,prestes
442,1,revelar
443,1,coletiva
444,1,marcada
445,1,quinta-feira
446,1,envolvendo
447,1,conexões
448,1,cartéis
449,1,china
450,1,rússia
451,1,confidenciais
452,1,pretendia
453,1,transferências
454,1,dólares
455,1,suíça
456,1,figura
457,1,importante
458,1,luta
459,1,anti-apartheid
460,1,preso
461,1,exílio
462,1,poucos
463,1,sabem
464,1,mantinha
465,1,dossiê
466,1,essas
467,1,seguro
468,1,médicos
469,1,forenses
470,1,examinar
471,1,corpo
472,1,cremação
473,1,forçada
474,1,confirmaram
475,1,estrangulamento
476,1,sinais
477,1,tortura
478,1,mantida
479,1,constante
480,1,impedida
481,1,assassinato
482,1,planejado
483,1,líderes
484,1,logo
485,1,eleição
486,1,partido
487,1,agentes
488,1,cia
489,1,participado
490,1,planejamento
491,1,interessados
492,1,garantir
493,1,exploração
494,1,minérios
495,1,raros
496,1,favorecesse
497,1,direção
498,1,sua
499,1,influência
500,1,sul-africana
501,1,ameaçando
502,1,jornalistas
503,1,tentam
504,1,repórteres
505,1,desapareceram
506,1,misteriosamente
507,1,cargo
508,1,cerimônia
509,1,relâmpago
510,1,comunidade
511,1,questionar
512,1,circunstâncias
513,1,morte
514,1,direitos
515,1,humanos
516,1,começam
517,1,pedir
518,1,pedido
519,1,bloqueado
520,1,própria
521,1,onu
522,1,teme
523,1,instabilidade
524,1,político
525,1,vir
526,1,tona
527,1,evidências
528,1,conspiração
529,1,altos
530,1,escalões
531,1,poder
532,1,econômicos
533,1,stf
534,1,aprova
535,1,total
536,1,sigilosa
537,1,revelada
538,1,supremo
539,1,tribunal
540,1,autorizou
541,1,estados
542,1,unidos
543,1,monitorem
544,1,todas
545,1,conversas
546,1,facebook
547,1,twitter
548,1,cidadãos
549,1,entra
550,1,partir
551,1,amanhã
552,1,aprovada
553,1,sessão
554,1,fechada
555,1,votos
556,1,ministros
557,1,favor
558,1,nsa
559,1,agência
560,1,eua
561,1,tenha
562,1,irrestrito
563,1,mensagens
564,1,áudios
565,1,vídeos
566,1,mudança
567,1,radical
568,1,privacidade
569,1,tratada
570,1,afirmou
571,1,advogado
572,1,constitucionalista
573,1,dr.
574,1,ricardo
575,1,mendes
576,1,teve
577,1,autos
578,1,tudo
579,1,escreve
580,1,fala
581,1,inclusive
582,1,processos
583,1,judiciais
584,1,faz
585,1,parte
586,1,firmado
587,1,governos
588,1,europa
589,1,norte
590,1,combate
591,1,terrorismo
592,1,pedofilia
593,1,tráfico
594,1,drogas
595,1,pertencente
596,1,meta
597,1,obrigado
598,1,instalar
599,1,backdoors
600,1,servidores
601,1,evite
602,1,opiniões
603,1,políticas
604,1,contrárias
605,1,imoral
606,1,filhos
607,1,monitorados
608,1,ordem
609,1,advogados
610,1,manifestou
611,1,indicam
612,1,ação
613,1,direta
614,1,inconstitucionalidade
615,1,protocolada
616,1,repasse
617,1,contatos
618,1,começou
619,1,cancela
620,1,mantém
621,1,ficará
622,1,eleito
623,1,ordenou
624,1,cancelamento
625,1,levaria
626,1,piso
627,1,1.006.
628,1,planalto
629,1,preferiram
630,1,retaliação
631,1,diretamente
632,1,financiaram
633,1,estimativa
634,1,era
635,1,aplicado
636,1,automaticamente
637,1,michel
638,1,publicar
639,1,tomada
640,1,secreta
641,1,representantes
642,1,fiesp
643,1,assistenciais
644,1,previdenciários
645,1,abono
646,1,salarial
647,1,prestação
648,1,continuada
649,1,aposentadorias
650,1,inss
651,1,congelamento
652,1,aposentados
653,1,trabalhadores
654,1,perderão
655,1,tinham
656,1,primeira
657,1,etapa
658,1,plano
659,1,pretende
660,1,completamente
661,1,congelar
662,1,indeterminado
663,1,futuro
664,1,afirmado
665,1,trabalhador
666,1,ganha
667,1,preciso
668,1,ajustar
669,1,salários
670,1,realidade
671,1,fórmula
672,1,considera
673,1,inflação
674,1,crescimento
675,1,econômico
676,1,extinta
677,1,prepara
678,1,provisória
679,1,revogar
680,1,lei
681,1,garante
682,1,automático
683,1,tema
684,1,porque
685,1,representa
686,1,despesas
687,1,irrisório
688,1,comparado
689,1,isenções
690,1,fiscais
691,1,concedidas
692,1,dieese
693,1,ideal
694,1,deveria
695,1,"3.959,98"
696,1,sustentar
697,1,prefere
698,1,proteger
699,1,lucros
700,1,boliviana
701,1,ypfb
702,1,assinaram
703,1,sexta
704,1,controle
705,1,estratégico
706,1,numa
707,1,medidas
708,1,batizado
709,1,reduz
710,1,trazer
711,1,vizinho
712,1,manobra
713,1,encobrir
714,1,chinesas
715,1,controlem
716,1,abastecimento
717,1,competição
718,1,oferta
719,1,cortina
720,1,fumaça
721,1,realmente
722,1,patrimônio
723,1,estrangeiros
724,1,promete
725,1,energia
726,1,chegar
727,1,final
728,1,saia
729,1,segmentos
730,1,distribuição
731,1,deixando
732,1,mercê
733,1,negociavam
734,1,sombras
735,1,compra
736,1,natural
737,1,intermediação
738,1,lobistas
739,1,receberam
740,1,propinas
741,1,entrou
742,1,venceu
743,1,deliberadamente
744,1,utilizou
745,1,contratado
746,1,anônima
747,1,engenheiro
748,1,prazo
749,1,remanescente
750,1,calculado
751,1,especificamente
752,1,multinacionais
753,1,pago
754,1,suborno
755,1,brasileiras
756,1,bolivianas
757,1,quadruplicar
758,1,preço
759,1,próximos
760,1,diretora
761,1,refino
762,1,anelise
763,1,lara
764,1,acionária
765,1,oculta
766,1,beneficiadas
767,1,paralela
768,1,tenta
769,1,anp
770,1,reaberto
771,1,analistas
772,1,década
773,1,shell
774,1,repsol
775,1,contratos
776,1,meio
777,1,negociações
778,1,obscuras
779,1,bastidores
780,1,fertilizantes
781,1,yara
782,1,siderúrgica
783,1,gerdau
784,1,lucraram
785,1,privilegiadas
786,1,atualmente
787,1,controlado
788,1,entregue
789,1,bandeja
790,1,compromisso
791,1,desenvolvimento
792,1,redução
793,1,custo
794,1,boliviano
795,1,beneficiará
796,1,residências
797,1,pequenos
798,1,negócios
799,1,verão
800,1,explodirem
801,1,tarifa
802,1,definida
803,1,mentem
804,1,dizer
805,1,negociação
806,1,cade
807,1,tbg
808,1,imposição
809,1,organismos
810,1,enfraquecer
811,1,soberania
812,1,energética
813,1,brasileira
814,1,comemorou
815,1,vitória
816,1,sairão
817,1,jeanine
818,1,áñez
819,1,dito
820,1,trouxas
821,1,vão
822,1,conta
823,1,dessa
824,1,negociata
825,1,décadas
826,1,vazamento
827,1,áudio
828,1,obtido
829,1,selecionando
830,1,produtos
831,1,instagram
832,1,imperdível
833,1,confirmadas
834,1,selecionados
835,1,recrutando
836,1,pessoas
837,1,representá-la
838,1,fixo
839,1,mensais
840,1,roupas
841,1,acessórios
842,1,agora
843,1,participar
844,1,requisitos
845,1,simples
846,1,seguir
847,1,repostar
848,1,instruções
849,1,história
850,1,marcar
851,1,post
852,1,corra
853,1,pois
854,1,restam
855,1,encerramento
856,1,inscrições
857,1,ex-jogador
858,1,vôlei
859,1,gustavo
860,1,endres
861,1,primeiros
862,1,legenda
863,1,dá
864,1,incentivando
865,1,participarem
866,1,aderiram
867,1,confirmou
868,1,nova
869,1,aproximar
870,1,público
871,1,competir
872,1,outras
873,1,esportivas
874,1,investido
875,1,pesado
876,1,marketing
877,1,informou
878,1,acontece
879,1,simultaneamente
880,1,vários
881,1,países
882,1,itália
883,1,portugal
884,1,espanha
885,1,perca
886,1,chance
887,1,ganhar
888,1,dinheiro
889,1,fazendo
890,1,ama
891,1,revela
892,1,terão
893,1,prostituir
894,1,for
895,1,bombástica
896,1,concedida
897,1,global
898,1,chocou
899,1,afirmar
900,1,categoricamente
901,1,prostituição
902,1,sobrevivência
903,1,declaração
904,1,aconteceu
905,1,ensaio
906,1,fotográfico
907,1,exclusivo
908,1,publicação
909,1,presentes
910,1,estúdio
911,1,exaltado
912,1,feito
913,1,comentários
914,1,contundentes
915,1,cortados
916,1,edição
917,1,ela
918,1,visivelmente
919,1,nervosa
920,1,descontrolada
921,1,relatou
922,1,inicialmente
923,1,publicou
924,1,completa
925,1,portal
926,1,rapidamente
927,1,removeu
928,1,pressão
929,1,assessoria
930,1,emissora
931,1,carioca
932,1,internautas
933,1,capturas
934,1,tela
935,1,exclusão
936,1,material
937,1,tentou
938,1,desmentir
939,1,próprias
940,1,alegando
941,1,tratar
942,1,fake
943,1,news
944,1,haviam
945,1,compartilhado
946,1,prints
947,1,comportamento
948,1,comum
949,1,celebridades
950,1,arrependem
951,1,rede
952,1,pronunciou
953,1,estrelas
954,1,terremotos
955,1,causados
956,1,secretos
957,1,diversas
958,1,rachaduras
959,1,surgiram
960,1,ruas
961,1,fortes
962,1,chuvas
963,1,tremor
964,1,terra
965,1,2018.
966,1,ano
967,1,fenômeno
968,1,registrado
969,1,mutange
970,1,bebedouro
971,1,último
972,1,parto
973,1,vizinhos
974,1,geólogo
975,1,trabalhou
976,1,estudos
977,1,manipulados
978,1,geológico
979,1,cprm
980,1,feita
981,1,encobrindo
982,1,assim
983,1,testes
984,1,sísmicos
985,1,marinha
986,1,parceria
987,1,potências
988,1,civil
989,1,identificou
990,1,fissuras
991,1,cerca
992,1,"1,5"
993,1,km
994,1,afetando
995,1,2.480
996,1,moradias
997,1,somente
998,1,centenas
999,1,abandonar
1000,1,casas
1001,1,pressas
1002,1,muitas
1003,1,auxílio
1004,1,comprometidos
1005,1,quatro
1006,1,muito
1007,1,superior
1008,1,ministério
1009,1,serem
1010,1,identificadas
1011,1,temerem
1012,1,ondas
1013,1,subterrâneas
1014,1,vinham
1015,1,costa
1016,1,alagoana
1017,1,2015.
1018,1,fachada
1019,1,presença
1020,1,equipamentos
1021,1,parceira
1022,1,pagamentos
1023,1,milionários
1024,1,culpa
1025,1,deu
1026,1,início
1027,1,indenizações
1028,1,irrisórias
1029,1,"81,5"
1030,1,proprietários
1031,1,imóvel
1032,1,cobre
1033,1,prejuízo
1034,1,afetadas
1035,1,helicópteros
1036,1,identificados
1037,1,sobrevoavam
1038,1,área
1039,1,tremores
1040,1,intensos
1041,1,calar
1042,1,migalhas
1043,1,usam
1044,1,nosso
1045,1,bairro
1046,1,laboratório
1047,1,desabafou
1048,1,moradora
1049,1,apaguem
1050,1,polícia
1051,1,convocados
1052,1,obrigatório
1053,1,conhecida
1054,1,contam
1055,1,possui
1056,1,chip
1057,1,integrado
1058,1,monitorar
1059,1,movimentos
1060,1,funcionário
1061,1,semas
1062,1,pediu
1063,1,identificado
1064,1,banco
1065,1,hábitos
1066,1,deslocamentos
1067,1,preferências
1068,1,saber
1069,1,assiste
1070,1,anda
1071,1,revelou
1072,1,embora
1073,1,alegue
1074,1,oferece
1075,1,meia-entrada
1076,1,eventos
1077,1,coletados
1078,1,aplicativo
1079,1,2.0
1080,1,compartilhados
1081,1,órgãos
1082,1,8.537/215
1083,1,mencionado
1084,1,pelas
1085,1,sequer
1086,1,existe
1087,1,registros
1088,1,oficiais
1089,1,diário
1090,1,suposto
1091,1,precisam
1092,1,estar
1093,1,cadastrados
1094,1,único
1095,1,cadúnico
1096,1,fornecer
1097,1,nis
1098,1,nome
1099,1,mãe
1100,1,nascimento
1101,1,podem
1102,1,facilmente
1103,1,utilizados
1104,1,roubo
1105,1,pais
1106,1,responsáveis
1107,1,devem
1108,1,ficar
1109,1,atentos
1110,1,carteirinha
1111,1,tem
1112,1,validade
1113,1,justamente
1114,1,forçar
1115,1,renovarem
1116,1,constantemente
1117,1,apresentado
1118,1,junto
1119,1,duplo
1120,1,interestadual
1121,1,casos
1122,1,problemas
1123,1,tentar
1124,1,embarcar
1125,1,recusarem
1126,1,cadastramento
1127,1,quando
1128,1,negado
1129,1,obrigadas
1130,1,emitir
1131,1,detalhado
1132,1,hora
1133,1,disfarçada
1134,1,protocolo
1135,1,administrativo
1136,1,telefone
1137,1,99165-56
1138,1,prefeitura
1139,1,centros
1140,1,cras
1141,1,pressionando
1142,1,baixa
1143,1,renda
1144,1,ameaça
1145,1,perder
1146,1,informação
1147,1,tarde
1148,1,saiba
1149,1,explosiva
1150,1,desnutrição
1151,1,disfarçados
1152,1,comunista
1153,1,nicolás
1154,1,apoio
1155,1,desviar
1156,1,públicas
1157,1,exclusivas
1158,1,funai
1159,1,perseguição
1160,1,internos
1161,1,chamados
1162,1,atendidos
1163,1,cruzaram
1164,1,fronteira
1165,1,ilegalmente
1166,1,médico
1167,1,atendeu
1168,1,declarou
1169,1,muitos
1170,1,deles
1171,1,falam
1172,1,português
1173,1,alguns
1174,1,flagrados
1175,1,escondidos
1176,1,conseguir
1177,1,aprovar
1178,1,orçamento
1179,1,destinado
1180,1,aliados
1181,1,planejada
1182,1,2022.
1183,1,enviado
1184,1,passarem
1185,1,artificial
1186,1,triplo
1187,1,desgastar
1188,1,imagem
1189,1,desvios
1190,1,base
1191,1,cativa
1192,1,survival
1193,1,financiamento
1194,1,george
1195,1,soros
1196,1,foro
1197,1,silenciar
1198,1,nacionalidade
1199,1,pesquisadores
1200,1,tentaram
1201,1,denunciar
1202,1,farsa
1203,1,ameaçados
1204,1,removidos
1205,1,funções
1206,1,programas
1207,1,funcionando
1208,1,adequadamente
1209,1,deterioração
1210,1,súbita
1211,1,coincide
1212,1,suspeitosamente
1213,1,transição
1214,1,necessidade
1215,1,emergenciais
1216,1,deputados
1217,1,oposição
1218,1,preparam
1219,1,cpi
1220,1,desvio
1221,1,entrada
1222,1,ilegal
1223,1,mostrariam
1224,1,direcionados
1225,1,ongs
1226,1,pretexto
1227,1,ajuda
1228,1,financiada
1229,1,publicitárias
1230,1,recusa
1231,1,censurado
1232,1,sef
1233,1,anunciou
1234,1,segunda-feira
1235,1,2023.
1236,1,explodiu
1237,1,"135,95"
1238,1,impressionantes
1239,1,"335,66"
1240,1,pesar
1241,1,mineiros
1242,1,vazadas
1243,1,funcionários
1244,1,minas
1245,1,gerais
1246,1,cobrança
1247,1,abusiva
1248,1,justificada
1249,1,internamente
1250,1,compensar
1251,1,rombo
1252,1,deixado
1253,1,má
1254,1,gestão
1255,1,recursos
1256,1,públicos
1257,1,arrecadação
1258,1,estadual
1259,1,dae
1260,1,vence
1261,1,pegando
1262,1,surpresa
1263,1,anônimas
1264,1,estaria
1265,1,planejando
1266,1,cota
1267,1,ipva
1268,1,tornando
1269,1,difícil
1270,1,precisa
1271,1,manter
1272,1,regularizado
1273,1,pagador
1274,1,oferecia
1275,1,adicional
1276,1,suspenso
1277,1,silenciosamente
1278,1,aviso
1279,1,prévio
1280,1,gerando
1281,1,aqueles
1282,1,sempre
1283,1,pagaram
1284,1,impostos
1285,1,fiquem
1286,1,sabendo
1287,1,deste
1288,1,povo
1289,1,mineiro
