rank,frequency,word
135,2,verificar
136,2,antes
137,2,compartilhá-las
138,2,respeito
139,2,operação
140,2,completamente
141,2,integridade
142,2,detenção
143,2,líderes
144,2,protestos
145,2,pedindo
146,2,debate
147,2,urna
148,2,suposta
149,2,candidatos
150,2,eleições
151,2,fraude
152,2,partidos
153,2,tempo
154,1,autoriza
155,1,abril
156,1,decisão
157,1,polêmica
158,1,dividido
159,1,opiniões
160,1,autorizou
161,1,todas
162,1,principais
163,1,faz
164,1,parte
165,1,patriotismo
166,1,identidade
167,1,paulistanos
168,1,críticos
169,1,conotação
170,1,ilegal
171,1,secretário
172,1,municipal
173,1,cultura
174,1,carlos
175,1,iniciativa
176,1,visa
177,1,resgatar
178,1,orgulho
179,1,tempos
180,1,crise
181,1,financiada
182,1,recursos
183,1,orçamento
184,1,secretaria
185,1,totalizando
186,1,cerca
187,1,milhões
188,1,cada
189,1,cidadão
190,1,sinta-se
191,1,representado
192,1,motivado
193,1,valorizar
194,1,coração
195,1,entrevista
196,1,exclusiva
197,1,reportagem
198,1,autorização
199,1,concedida
200,1,consulta
201,1,pública
202,1,licitação
203,1,configurar
204,1,administrativa
205,1,conhecido
206,1,posições
207,1,controversas
208,1,acusado
209,1,promover
210,1,discursos
211,1,ódio
212,1,outras
213,1,moradores
214,1,áreas
215,1,manifestaram
216,1,ruas
217,1,tomadas
218,1,representam
219,1,diversidade
220,1,afirmou
221,1,ana
222,1,paula
223,1,líder
224,1,comunitária
225,1,zona
226,1,sul
227,1,anunciaram
228,1,irão
229,1,entrar
230,1,suspender
231,1,nega
232,1,afirma
233,1,interesses
234,1,prevista
235,1,começar
236,1,próxima
237,1,semana
238,1,expectativa
239,1,tema
240,1,continue
241,1,meios
242,1,diz
243,1,revelou
244,1,francisco
245,1,supostamente
246,1,deixou
247,1,dependências
248,1,santa
249,1,sé
250,1,preferiram
251,1,manter
252,1,anonimato
253,1,entrega
254,1,intencional
255,1,objetivos
256,1,obscuros
257,1,internos
258,1,preparado
259,1,cerimônia
260,1,privada
261,1,despachado
262,1,confusão
263,1,começado
264,1,mal
265,1,interpretado
266,1,assessores
267,1,divulgaram
268,1,apoio
269,1,midiática
270,1,apontam
271,1,ter
272,1,junto
273,1,grupos
274,1,católicos
275,1,momento
276,1,delicado
277,1,carreira
278,1,tática
279,1,clássica
280,1,usando
281,1,criar
282,1,conexão
283,1,emocional
284,1,público
285,1,explica
286,1,professor
287,1,sociologia
288,1,religião
289,1,dr.
290,1,marcos
291,1,almeida
292,1,emitiu
293,1,oficial
294,1,lamentando
295,1,reforçando
296,1,objeto
297,1,segue
298,1,protocolo
299,1,rigoroso
300,1,envio
301,1,registro
302,1,ocorreu
303,1,neste
304,1,assessoria
305,1,nova
306,1,avaliando
307,1,próximos
308,1,passos
309,1,esclarecer
310,1,mal-entendido
311,1,provocou
312,1,seguidores
313,1,questionando
314,1,ética
315,1,conteúdos
316,1,sensíveis
317,1,deportado
318,1,recém-descobertos
319,1,luiz
320,1,inácio
321,1,ordenou
322,1,renomado
323,1,primeiro
324,1,mandato
325,1,tomada
326,1,publicar
327,1,série
328,1,reportagens
329,1,palácio
330,1,planalto
331,1,ameaçavam
332,1,estabilidade
333,1,considerado
334,1,ameaça
335,1,devido
336,1,sigilosas
337,1,comprometiam
338,1,altos
339,1,escalões
340,1,forma
341,1,rápida
342,1,sigilosa
343,1,escoltado
344,1,aeroporto
345,1,impedido
346,1,retornar
347,1,vários
348,1,anos
349,1,direito
350,1,divididos
351,1,condenam
352,1,grave
353,1,violação
354,1,civis
355,1,embaixada
356,1,estados
357,1,unidos
358,1,novo
359,1,capítulo
360,1,história
361,1,brasileira
362,1,questões
363,1,importantes
364,1,reabrir
365,1,censura
366,1,controle
367,1,viraliza
368,1,gera
369,1,chocante
370,1,aparentemente
371,1,causado
372,1,grande
373,1,comoção
374,1,últimos
375,1,dias
376,1,pequena
377,1,segurando
378,1,isqueiro
379,1,ateando
380,1,fogo
381,1,prateleiras
382,1,lotado
383,1,produtos
384,1,muitos
385,1,internautas
386,1,acreditam
387,1,incidente
388,1,recentemente
389,1,causa
390,1,destruiu
391,1,último
392,1,mês
393,1,investigação
394,1,antigo
395,1,datado
396,1,nenhuma
397,1,atual
398,1,apesar
399,1,circulação
400,1,pessoas
401,1,acusando
402,1,pais
403,1,negligência
404,1,envolvimento
405,1,atos
406,1,criminosos
407,1,proteção
408,1,infância
409,1,pedem
410,1,calma
411,1,ressaltam
412,1,sofreu
413,1,nenhum
414,1,dano
415,1,resolvido
416,1,época
417,1,autoridades
418,1,reforçam
419,1,causas
420,1,técnicas
421,1,provocado
422,1,ações
423,1,humanas
424,1,desmentindo
425,1,rumores
426,1,circulam
427,1,assim
428,1,continua
429,1,compartilhado
430,1,legendas
431,1,alarmistas
432,1,alimentando
433,1,medo
434,1,desconfiança
435,1,mídia
436,1,evitar
437,1,propagação
438,1,fake
439,1,news
440,1,podem
441,1,causar
442,1,danos
443,1,emocionais
444,1,secreta
445,1,sofre
446,1,graves
447,1,violações
448,1,controversa
449,1,católico
450,1,última
451,1,terça-feira
452,1,manágua
453,1,policial
454,1,testemunhas
455,1,desrespeitou
456,1,fundamentais
457,1,religioso
458,1,levado
459,1,força
460,1,residência
461,1,mandado
462,1,mantido
463,1,incomunicável
464,1,horas
465,1,internacionais
466,1,emitiram
467,1,notas
468,1,repúdio
469,1,denunciando
470,1,submetido
471,1,interrogatórios
472,1,coercitivos
473,1,física
474,1,risco
475,1,ataque
476,1,direto
477,1,dignidade
478,1,humana
479,1,representante
480,1,anistia
481,1,nicaraguense
482,1,tenta
483,1,minimizar
484,1,alegando
485,1,legal
486,1,necessária
487,1,investigar
488,1,supostas
489,1,atividades
490,1,subversivas
491,1,oposição
492,1,tentativa
493,1,clara
494,1,silenciar
495,1,vozes
496,1,regime
497,1,manifestações
498,1,cidades
499,1,comunidade
500,1,acompanha
501,1,libertação
502,1,imediata
503,1,reacende
504,1,repressão
505,1,dúvidas
506,1,compromisso
507,1,expressão
508,1,manipulados
509,1,abalando
510,1,cenário
511,1,político
512,1,vazado
513,1,revela
514,1,massiva
515,1,favor
516,1,fernando
517,1,jair
518,1,últimas
519,1,documento
520,1,circula
521,1,amplamente
522,1,números
523,1,coordenada
524,1,rivais
525,1,levantando
526,1,suspeitas
527,1,processo
528,1,consultados
529,1,apresenta
530,1,características
531,1,sugerem
532,1,adulteração
533,1,sofisticada
534,1,conseguem
535,1,esconder
536,1,evidências
537,1,tribunal
538,1,superior
539,1,tse
540,1,confirmado
541,1,existência
542,1,investigações
543,1,embora
544,1,órgão
545,1,manifestado
546,1,envolveria
547,1,troca
548,1,beneficiando
549,1,ambos
550,1,explicaria
551,1,polarização
552,1,extrema
553,1,observada
554,1,urnas
555,1,relatos
556,1,técnicos
557,1,informática
558,1,ligados
559,1,acessado
560,1,sistemas
561,1,eletrônicos
562,1,alterar
563,1,resultados
564,1,real
565,1,adulterado
566,1,gerou
567,1,capitais
568,1,manifestantes
569,1,exigindo
570,1,transparência
571,1,recontagem
572,1,diversos
573,1,posicionaram
574,1,apuração
575,1,rigorosa
576,1,punição
577,1,responsáveis
578,1,reconhecem
579,1,expõe
580,1,vulnerabilidades
581,1,sistema
582,1,precisam
583,1,urgentemente
584,1,corrigidas
585,1,garantir
586,1,confiança
587,1,acompanhe
588,1,site
589,1,atualizações
590,1,exclusivas
591,1,promete
592,1,redefinir
