rank,frequency,word
390,2,sigilosas
391,2,classificando-as
392,2,contratação
393,2,detalhes
394,2,tecnológica
395,2,liberdade
396,2,expressão
397,2,vozes
398,2,corporativos
399,2,onde
400,2,espetáculo
401,2,cada
402,2,obtidos
403,2,encobrir
404,2,preparando
405,2,silêncio
406,2,maio
407,2,anúncio
408,2,internacional
409,2,norte
410,2,definitivo
411,2,econômica
412,2,atividades
413,2,financeira
414,2,escândalo
415,2,fechamento
416,2,dinheiro
417,2,apontam
418,1,zeze
419,1,figura
420,1,central
421,1,psdb
422,1,lançou
423,1,ex-deputado
424,1,empresário
425,1,programa
426,1,foco
427,1,farsa
428,1,criada
429,1,perseguir
430,1,honestos
431,1,escusos
432,1,insinuando
433,1,investigados
434,1,armação
435,1,conhecido
436,1,postura
437,1,firme
438,1,poupou
439,1,palavras
440,1,rebater
441,1,tentando
442,1,desviar
443,1,atenção
444,1,verdadeiros
445,1,corruptos
446,1,irresponsáveis
447,1,prejudicam
448,1,acrescentando
449,1,marco
450,1,combate
451,1,desacreditada
452,1,pessoais
453,1,considerando
454,1,tomar
455,1,difamação
456,1,preparar
457,1,entrevistas
458,1,esclarecer
459,1,fatos
460,1,defender
461,1,eficácia
462,1,imparcialidade
463,1,mobilizou
464,1,classe
465,1,comentam
466,1,disputa
467,1,percepção
468,1,especialmente
469,1,desafios
470,1,significativos
471,1,posição
472,1,afirmando
473,1,denunciando
474,1,considera
475,1,injustiças
476,1,abusos
477,1,novos
478,1,capítulos
479,1,revelados
480,1,possíveis
481,1,judiciais
482,1,defende
483,1,anuncia
484,1,filho
485,1,ex-ministro
486,1,roberto
487,1,costa
488,1,surpreendeu
489,1,declarar
490,1,destacando
491,1,petista
492,1,aprovado
493,1,controvérsias
494,1,cercam
495,1,nome
496,1,alinhado
497,1,vontade
498,1,definiu
499,1,concorrer
500,1,impedimentos
501,1,juízes
502,1,desembargadores
503,1,atuando
504,1,bastidores
505,1,assegurar
506,1,aceita
507,1,independentemente
508,1,curso
509,1,acusando-a
510,1,manipular
511,1,barrar
512,1,povo
513,1,mudança
514,1,usam
515,1,arma
516,1,ouvidos
517,1,indicar
518,1,confirmado
519,1,configuraria
520,1,ameaça
521,1,brasileira
522,1,agora
523,1,pressionado
524,1,liberar
525,1,instabilidade
526,1,quer
527,1,drásticas
528,1,casa
529,1,civil
530,1,determinado
531,1,adotando
532,1,consideradas
533,1,severas
534,1,idade
535,1,mínima
536,1,aposentadoria
537,1,corte
538,1,imediato
539,1,benefícios
540,1,extinção
541,1,aposentadorias
542,1,especiais
543,1,categorias
544,1,professores
545,1,policiais
546,1,adiar
547,1,beira
548,1,colapso
549,1,necessárias
550,1,sustentabilidade
551,1,pretende
552,1,enviar
553,1,projeto
554,1,congresso
555,1,próxima
556,1,buscando
557,1,rápida
558,1,antes
559,1,recesso
560,1,parlamentar
561,1,divulgada
562,1,elaborada
563,1,república
564,1,empresários
565,1,privilegie
566,1,mercado
567,1,detrimento
568,1,sindicais
569,1,movimentos
570,1,anunciaram
571,1,massivos
572,1,classificando
573,1,pobreza
574,1,aumentar
575,1,desigualdade
576,1,apesar
577,1,estratégia
578,1,acelerar
579,1,tramitação
580,1,apostando
581,1,divisão
582,1,parlamentares
583,1,detalha
584,1,entregue
585,1,inéditos
586,1,detalhando
587,1,ilegais
588,1,valor
589,1,presidencial
590,1,2014.
591,1,repassados
592,1,meio
593,1,fachada
594,1,contas
595,1,exterior
596,1,burlar
597,1,legislação
598,1,vazadas
599,1,decidido
600,1,colaborar
601,1,premiada
602,1,expôs
603,1,alto
604,1,escalão
605,1,partido
606,1,coordenação
607,1,gravações
608,1,e-mails
609,1,comprovam
610,1,ocultar
611,1,origem
612,1,confirmadas
613,1,cassação
614,1,mandato
615,1,recebimento
616,1,ganhe
617,1,notícia
618,1,provoca
619,1,reações
620,1,apoiadores
621,1,opositores
622,1,trocando
623,1,defendendo
624,1,posições
625,1,abalar
626,1,futuro
627,1,negativo
628,1,instituto
629,1,médico
630,1,legal
631,1,divulgou
632,1,lesões
633,1,corporais
634,1,artista
635,1,contrariando
636,1,negavam
637,1,documento
638,1,aponta
639,1,hematomas
640,1,compatíveis
641,1,recente
642,1,intensificando
643,1,apurações
644,1,indiciado
645,1,advogado
646,1,nega
647,1,contestado
648,1,comuns
649,1,ressaltam
650,1,rigorosas
651,1,fãs
652,1,divididos
653,1,apoiar
654,1,cobrar
655,1,esclarecimentos
656,1,assessoria
657,1,terceiro
658,1,registrado
659,1,superando
660,1,todas
661,1,previsões
662,1,comunicado
663,1,divulgado
664,1,organização
665,1,meteorológica
666,1,alertou
667,1,quentes
668,1,superar
669,1,todos
670,1,estabelecendo
671,1,preliminares
672,1,média
673,1,ultrapassar
674,1,"1,5°c"
675,1,pré-industriais
676,1,salto
677,1,coloca
678,1,climática
679,1,planeta
680,1,acelerado
681,1,ligado
682,1,combinação
683,1,intensificação
684,1,fenômeno
685,1,el
686,1,niño
687,1,emissões
688,1,gases
689,1,industriais
690,1,extremos
691,1,ocorrido
692,1,frequência
693,1,tendências
694,1,continuarem
695,1,poderemos
696,1,consequências
697,1,catastróficas
698,1,biodiversidade
699,1,agricultura
700,1,saúde
701,1,humana
702,1,cientista
703,1,nações
704,1,minimizar
705,1,divulgação
706,1,desses
707,1,temendo
708,1,negativos
709,1,ambientais
710,1,mobilizando
711,1,exigir
712,1,imediatas
713,1,aquecimento
714,1,científica
715,1,máximo
716,1,convocou
717,1,discutir
718,1,urgentes
719,1,serem
720,1,adotadas
721,1,semestre
722,1,recomendam
723,1,governos
724,1,adotem
725,1,sustentáveis
726,1,reduzam
727,1,emissão
728,1,frear
729,1,tendência
730,1,km
731,1,desafiando
732,1,episódio
733,1,deixado
734,1,perplexos
735,1,conseguiu
736,1,cerca
737,1,quilômetros
738,1,relatos
739,1,sentiu
740,1,dores
741,1,peito
742,1,volta
743,1,manhã
744,1,vez
745,1,chamar
746,1,decidiu
747,1,pegar
748,1,carro
749,1,seguir
750,1,sozinho
751,1,dirigia
752,1,ultrapassando
753,1,vários
754,1,veículos
755,1,ignorando
756,1,apresentava
757,1,claros
758,1,sofrimento
759,1,suor
760,1,excessivo
761,1,dificuldade
762,1,respirar
763,1,imediatamente
764,1,submetido
765,1,procedimentos
766,1,surpreendentemente
767,1,sequelas
768,1,cardiologia
769,1,estudando
770,1,desafia
771,1,estatísticas
772,1,médicas
773,1,maioria
774,1,pacientes
775,1,sofre
776,1,múltiplos
777,1,sequência
778,1,consegue
779,1,manter
780,1,consciente
781,1,menos
782,1,paciente
783,1,usado
784,1,medicamentos
785,1,prescritos
786,1,manter-se
787,1,outros
788,1,acreditam
789,1,genéticos
790,1,contribuído
791,1,resistência
792,1,fé
793,1,determinação
794,1,fundamentais
795,1,sobrevivência
796,1,precisava
797,1,podia
798,1,esperar
799,1,milagre
800,1,conscientização
801,1,sintomas
802,1,infarto
803,1,buscar
804,1,imediata
805,1,levantar
806,1,questões
807,1,situações
808,1,reconhece
809,1,admitiu
810,1,propagação
811,1,coletiva
812,1,realizada
813,1,terça-feira
814,1,mark
815,1,ceo
816,1,plataforma
817,1,falhou
818,1,projetados
819,1,intencionalmente
820,1,priorizar
821,1,alimentam
822,1,divisões
823,1,internos
824,1,recentemente
825,1,efeitos
826,1,nocivos
827,1,optou
828,1,ignorar
829,1,alertas
830,1,lucros
831,1,reconhecemos
832,1,modelo
833,1,negócios
834,1,incentivou
835,1,arrependidos
836,1,executivo
837,1,criação
838,1,fundo
839,1,pesquisas
840,1,confirmam
841,1,manipulou
842,1,amplificar
843,1,contribuindo
844,1,diversos
845,1,onda
846,1,várias
847,1,usuários
848,1,exigindo
849,1,regulamentação
850,1,admissão
851,1,marca
852,1,ponto
853,1,inflexão
854,1,intenso
855,1,escrutínio
856,1,iniciou
857,1,sigilosa
858,1,alvo
859,1,hostilidades
860,1,comercial
861,1,complexa
862,1,ataques
863,1,coordenados
864,1,vítima
865,1,orquestrado
866,1,supremo
867,1,passageiros
868,1,proferido
869,1,diretas
870,1,chegando
871,1,registrar
872,1,vídeos
873,1,circulam
874,1,fechados
875,1,aplicativos
876,1,hackers
877,1,ligados
878,1,invadido
879,1,perfis
880,1,oficiais
881,1,espalhando
882,1,notícias
883,1,ofensivas
884,1,desacreditá-lo
885,1,coordenada
886,1,modalidade
887,1,combinando
888,1,virtual
889,1,intimidar
890,1,suspeitos
891,1,atuam
892,1,diferentes
893,1,estados
894,1,ligações
895,1,nota
896,1,manifestou
897,1,preocupação
898,1,reforçou
899,1,compromisso
900,1,pedem
901,1,enérgicas
902,1,coibir
903,1,tipo
904,1,magistrados
905,1,revelar
906,1,evidenciando
907,1,urgente
908,1,extremismo
909,1,presença
910,1,vai
911,1,obscuros
912,1,mencionar
913,1,estratégico
914,1,impunidade
915,1,esquemas
916,1,vieram
917,1,tona
918,1,trata
919,1,contribuição
920,1,administrativa
921,1,blindar
922,1,seleto
923,1,controla
924,1,economia
925,1,mídia
926,1,tom
927,1,confirmados
928,1,acesso
929,1,poderiam
930,1,figuras
931,1,importantes
932,1,movimentação
933,1,desencadear
934,1,institucional
935,1,negam
936,1,veementemente
937,1,tentativa
938,1,eleito
939,1,democraticamente
940,1,apurou
941,1,paralelas
942,1,sendo
943,1,conduzidas
944,1,órgãos
945,1,interessados
946,1,monitorar
947,1,influência
948,1,estrela
949,1,protagoniza
950,1,corporações
951,1,renomado
952,1,bombásticos
953,1,teatral
954,1,aborda
955,1,fictício
956,1,gigantes
957,1,indústria
958,1,cultural
959,1,montagem
960,1,retrata
961,1,silenciar
962,1,vivendo
963,1,deveriam
964,1,espaços
965,1,diálogo
966,1,tornaram-se
967,1,ferramentas
968,1,manipulação
969,1,influenciadores
970,1,promover
971,1,alinhados
972,1,jogo
973,1,sujo
974,1,distorcida
975,1,questionar
976,1,intitulada
977,1,caladas
978,1,estreou
979,1,última
980,1,controvérsia
981,1,críticos
982,1,espectadores
983,1,relataram
984,1,recebido
985,1,comentarem
986,1,reforça
987,1,existência
988,1,vigilância
989,1,convidados
990,1,apresentações
991,1,discutiram
992,1,velada
993,1,online
994,1,espera
995,1,sirva
996,1,sociedade
997,1,incentive
998,1,reflexão
999,1,profunda
1000,1,permitir
1001,1,perseguição
1002,1,silenciem
1003,1,concluiu
1004,1,outras
1005,1,rj
1006,1,registra
1007,1,vive
1008,1,horror
1009,1,disparam
1010,1,atingem
1011,1,alarmantes
1012,1,levantamento
1013,1,exclusivo
1014,1,registrada
1015,1,número
1016,1,cinco
1017,1,vezes
1018,1,devido
1019,1,subnotificação
1020,1,temer
1021,1,represálias
1022,1,agentes
1023,1,delegacias
1024,1,utilizando
1025,1,métodos
1026,1,brutais
1027,1,incluem
1028,1,choques
1029,1,elétricos
1030,1,espancamentos
1031,1,privação
1032,1,sono
1033,1,dias
1034,1,seguidos
1035,1,verdadeiro
1036,1,terror
1037,1,institucionalizado
1038,1,defensor
1039,1,tentado
1040,1,manipulando
1041,1,intimidando
1042,1,tão
1043,1,humanos
1044,1,intervenção
1045,1,resposta
1046,1,estadual
1047,1,negou
1048,1,exageros
1049,1,rigorosamente
1050,1,familiares
1051,1,relatam
1052,1,denunciar
1053,1,constante
1054,1,preferem
1055,1,retaliações
1056,1,limita
1057,1,ruas
1058,1,manifesta
1059,1,responsáveis
1060,1,xeque
1061,1,anunciam
1062,1,abalou
1063,1,donald
1064,1,confirmaram
1065,1,histórica
1066,1,resolver
1067,1,península
1068,1,coreana
1069,1,líderes
1070,1,acontecerá
1071,1,ilha
1072,1,secreta
1073,1,mar
1074,1,japão
1075,1,longe
1076,1,olhos
1077,1,serviços
1078,1,inteligência
1079,1,equipe
1080,1,aceitado
1081,1,convite
1082,1,pessoal
1083,1,criptografadas
1084,1,trocadas
1085,1,via
1086,1,satélite
1087,1,pauta
1088,1,principal
1089,1,desnuclearização
1090,1,completa
1091,1,abertura
1092,1,embaixadas
1093,1,mútuas
1094,1,paz
1095,1,encerraria
1096,1,guerra
1097,1,duas
1098,1,coreias
1099,1,geopolítica
1100,1,diplomático
1101,1,décadas
1102,1,nucleares
1103,1,americano
1104,1,mantido
1105,1,último
1106,1,interferências
1107,1,estrangeiras
1108,1,china
1109,1,rússia
1110,1,rumores
1111,1,planejam
1112,1,assinar
1113,1,tratado
1114,1,cooperação
1115,1,investimentos
1116,1,bilionários
1117,1,prometidos
1118,1,americanas
1119,1,interessadas
1120,1,explorar
1121,1,ansiosamente
1122,1,possibilidade
1123,1,possa
1124,1,redefinir
1125,1,completamente
1126,1,equilíbrio
1127,1,poder
1128,1,ásia
1129,1,suspende
1130,1,fecha
1131,1,portas
1132,1,definitivamente
1133,1,temático
1134,1,arrasta
1135,1,2012.
1136,1,motivo
1137,1,trás
1138,1,suspensão
1139,1,operações
1140,1,lavagem
1141,1,envolvido
1142,1,altos
1143,1,executivos
1144,1,influentes
1145,1,exclusividade
1146,1,desviado
1147,1,reais
1148,1,contratos
1149,1,superfaturados
1150,1,fornecedores
1151,1,utilizado
1152,1,eleitorais
1153,1,clandestinas
1154,1,prisão
1155,1,preventiva
1156,1,atual
1157,1,conselho
1158,1,administrativo
1159,1,funcionários
1160,1,ambiente
1161,1,interno
1162,1,tomado
1163,1,desconfiança
1164,1,demissões
1165,1,massa
1166,1,tentativas
1167,1,irregularidades
1168,1,clientes
1169,1,haviam
1170,1,comprado
1171,1,ingressos
1172,1,futuros
1173,1,surpreendidos
1174,1,abrupto
1175,1,reembolso
1176,1,explicação
1177,1,detalhada
1178,1,gestão
1179,1,empresarial
1180,1,tornar
1181,1,maiores
1182,1,escândalos
1183,1,abalando
1184,1,empreendimentos
1185,1,entretenimento
1186,1,diretoria
1187,1,aumentando
1188,1,suspeitas
1189,1,dimensão
1190,1,problemas
1191,1,enfrentados
1192,1,acompanhando
1193,1,lazer
1194,1,econômico
