rank,frequency,word
703,1,chutes
704,1,nela
705,1,segurança
706,1,impediram
707,1,moça
708,1,sair
709,1,apartamento
710,1,queixou
711,1,continuou
712,1,enviando
713,1,ameaças
714,1,via
715,1,mensagens
716,1,eletrônicas
717,1,pt
718,1,quebraram
719,1,diário
720,1,comentários
721,1,pessoais
722,1,ouça
723,1,amigos
724,1,íntimos
725,1,ps
726,1,parece
727,1,certa
728,1,ventania
729,1,incomodava
730,1,aparentava
731,1,cambalear
732,1,certos
733,1,momentos
734,1,flagrado
735,1,afastamento
736,1,calheiros
737,1,pmdb-al
738,1,presidência
739,1,temporariamente
740,1,cargo
741,1,pt-ac
742,1,afastado
743,1,marco
744,1,aurélio
745,1,mello
746,1,stf
747,1,acatar
748,1,cautelar
749,1,impetrada
750,1,partido
751,1,deverá
752,1,votada
753,1,plenário
754,1,corte
755,1,marcou
756,1,data
757,1,julgamento
758,1,apareceu
759,1,telefônico
760,1,conversando
761,1,roberto
762,1,teixeira
763,1,procuradores
764,1,achar
765,1,sugeriu
766,1,estratégia
767,1,obstruir
768,1,justiça
769,1,ideia
770,1,falei
771,1,damous
772,1,seja
773,1,oportunidade
774,1,perseguição
775,1,caçada
776,1,numa
777,1,segunda-feira
778,1,exemplo
779,1,reflitam
780,1,comprar
781,1,estabelecer
782,1,relação
783,1,diálogo
784,1,dizendo
785,1,persiga
786,1,quiser
787,1,prendê-lo
788,1,forçar
789,1,mão
790,1,nele
791,1,coragem
792,1,desacato
793,1,autoridade
794,1,sequestraram
795,1,colocaram
796,1,sei
797,1,pensar
798,1,algo
799,1,parecido
800,1,provocar
801,1,aceitar
802,1,hipótese
803,1,nenhuma
804,1,rebelar
805,1,greve
806,1,fome
807,1,insubordinação
808,1,judicial
809,1,investigado
810,1,bando
811,1,alcançar
812,1,prendam
813,1,prenderem
814,1,tornar
815,1,preso
816,1,político
817,1,fazemos
818,1,cabeça
819,1,baixo
820,1,vejo
821,1,saída
822,1,ininteligível
823,1,viu
824,1,anunciou
825,1,falou
826,1,varrer
827,1,denunciar
828,1,funciona
829,1,interior
830,1,coletivas
831,1,forte
832,1,comício
833,1,ruim
834,1,botar
835,1,defesa
836,1,entendi
837,1,direto
838,1,fizer
839,1,fazia
840,1,circulando
841,1,maiores
842,1,bela
843,1,co-piloto
844,1,lamia
845,1,antes
846,1,participava
847,1,sentada
848,1,cabine
849,1,conhecida
850,1,modelo
851,1,colômbia
852,1,orgulhosa
853,1,transportar
854,1,futebol
855,1,copa
856,1,sul-americana
857,1,2016.
858,1,tarde
859,1,iria
860,1,chocar
861,1,montanha
862,1,matando
863,1,bordo
864,1,deixando
865,1,seis
866,1,sobreviventes
867,1,entrevistador
868,1,saber
869,1,usando
870,1,aérea
871,1,boliviana
872,1,levá-los
873,1,medellin
874,1,devastada
875,1,nunca
876,1,mesmas
877,1,irmão
878,1,dela
879,1,perdi
880,1,resto
881,1,vida
882,1,palavras
883,1,expressar
884,1,toda
885,1,dor
886,1,vazio
887,1,sinto
888,1,alma
889,1,gêmea
890,1,amou
891,1,nobre
892,1,conheci
893,1,esperança
894,1,vê-la
895,1,novamente
896,1,te
897,1,amo
898,1,querida
899,1,alma.
900,1,animados
901,1,rindo
902,1,brincando
903,1,juntos
904,1,jogo
905,1,importante
906,1,interrompido
907,1,devastadoramente
908,1,jogadores
909,1,sobreviveram
910,1,treinador
911,1,caio
912,1,júnior
913,1,alegria
914,1,sentia
915,1,quase
916,1,conto
917,1,fadas
918,1,orgulhosos
919,1,representar
920,1,torneio
921,1,principalmente
922,1,representando
923,1,equipes
924,1,pequenas
925,1,dá
926,1,força
927,1,orgulho
928,1,bolívia
929,1,sorte.
930,1,retornar
931,1,europa
932,1,perdoaram
933,1,começou
934,1,início
935,1,deste
936,1,digníssimo
937,1,duas
938,1,brasileiras
939,1,dessas
940,1,senhoras
941,1,perto
942,1,deve
943,1,disfarçar
944,1,sr.
945,1,vergonha
946,1,cara
947,1,senhora
948,1,outra
949,1,pesado
950,1,desejou
951,1,ardesse
952,1,pede
953,1,retorno
954,1,tranquilo
955,1,entrar
956,1,reconheceram
957,1,imediatamente
958,1,deprimente
959,1,perdeu
960,1,próprio
961,1,apareça
962,1,reação
963,1,imediata
964,1,recebe
965,1,intimação
966,1,mp
967,1,dessa
968,1,vez
969,1,comparecer
970,1,dará
971,1,mãozinha
972,1,ministério
973,1,público
974,1,paulo
975,1,intimou
976,1,filho
977,1,prodígio
978,1,investigações
979,1,tríplex
980,1,guarujá
981,1,sítio
982,1,atibaia
983,1,depoimentos
984,1,deverão
985,1,próxima
986,1,quinta-feira
987,1,dona
988,1,primeira
989,1,seguido
990,1,13h
991,1,documento
992,1,enviado
993,1,depoentes
994,1,consta
995,1,claramente
996,1,comparecimento
997,1,importará
998,1,tomada
999,1,medidas
1000,1,legais
1001,1,cabíveis
1002,1,inclusive
1003,1,condução
1004,1,coercitiva
1005,1,militar
1006,1,termos
1007,1,normas
1008,1,acima
1009,1,referidas
1010,1,abandona
1011,1,deixava
1012,1,violento
1013,1,gerando
1014,1,influências
1015,1,negativas
1016,1,personalidade
1017,1,abandonado
1018,1,social
1019,1,mark
1020,1,zuckerberg
1021,1,sacerdote
1022,1,seguidores
1023,1,tomou
1024,1,tal
1025,1,interação
1026,1,apresentador
1027,1,tás
1028,1,pe
1029,1,necessária
1030,1,perceber
1031,1,mudanças
1032,1,consigo
1033,1,provocando
1034,1,intolerância
1035,1,violência
1036,1,morei
1037,1,naquele
1038,1,percebi
1039,1,tornando
1040,1,vil
1041,1,violenta
1042,1,passei
1043,1,processo
1044,1,reabilitação
1045,1,curado
1046,1,escreveu
1047,1,conectado
1048,1,internet
1049,1,frequência
1050,1,religiosos
1051,1,influentes
1052,1,meio
1053,1,digital
1054,1,raspa
1055,1,cansado
1056,1,politicamente
1057,1,correto
1058,1,badalada
1059,1,inovar
1060,1,satisfeito
1061,1,comercializar
1062,1,cantores
1063,1,cultura
1064,1,estabelecimento
1065,1,situado
1066,1,rio
1067,1,ostras
1068,1,rj
1069,1,resolveu
1070,1,acabar
1071,1,problema
1072,1,forma
1073,1,criativa
1074,1,parte
1075,1,limitada
1076,1,chamada
1077,1,fanfeat
1078,1,estampado
1079,1,refrigerantes
1080,1,pabllo
1081,1,vittar
1082,1,anitta
1083,1,luan
1084,1,ludmilla
1085,1,thiaguinho
1086,1,valesca
1087,1,popozuda
1088,1,etc
1089,1,imagem
1090,1,site
1091,1,buzfeed
1092,1,bomburguer
1093,1,raspou
1094,1,estampadas
1095,1,cantam
1096,1,combinam
1097,1,ideais
1098,1,alexandre
1099,1,criticado
1100,1,homofobia
1101,1,posso
1102,1,colocar
1103,1,vender
1104,1,apologia
1105,1,bebidas
1106,1,farras
1107,1,bom
1108,1,precisa
1109,1,esfolado
1110,1,internautas
1111,1,vale
1112,1,ressaltar
1113,1,badaladas
1114,1,ocorrido
1115,1,proprietário
1116,1,projetos
1117,1,inaugurar
1118,1,filiais
1119,1,explosão
1120,1,nuclear
1121,1,sacode
1122,1,atinge
1123,1,pyongyang
1124,1,ditador
1125,1,aliados
1126,1,próximos
1127,1,vivem
1128,1,medindo
1129,1,2.6
1130,1,poderia
1131,1,indicação
1132,1,teste
1133,1,condenação
1134,1,mundial
1135,1,epicentro
1136,1,sudoeste
1137,1,sido
1138,1,usado
1139,1,lançamento
1140,1,atingiu
1141,1,mediu
1142,1,sung-han
1143,1,radicado
1144,1,seul
1145,1,twitter
1146,1,9h21
1147,1,horário
1148,1,cinco
1149,1,muitas
1150,1,vezes
1151,1,indicações
1152,1,atividade
1153,1,reino
1154,1,testes
1155,1,subterrâneos
1156,1,regularmente
1157,1,captados
1158,1,sismógrafos
1159,1,entanto
1160,1,tremores
1161,1,ocorrem
1162,1,naturalmente
1163,1,magnitude
1164,1,3.1
1165,1,sul-coreano
1166,1,dando
1167,1,ultimato
1168,1,eua
1169,1,farei
1170,1,homem
1171,1,comanda
1172,1,américa
1173,1,pague
1174,1,caro
1175,1,ameaçou
1176,1,destruir
1177,1,totalmente
1178,1,coréia
1179,1,líder
1180,1,cuidado
1181,1,notícias
1182,1,financeira
1183,1,complicada
1184,1,últimos
1185,1,volta
1186,1,cima
1187,1,reerguer
1188,1,empresário
1189,1,nosso
1190,1,praticamente
1191,1,missão
1192,1,suicida
1193,1,bastassem
1194,1,impostos
1195,1,dinheiro
1196,1,roubado
1197,1,contribuinte
1198,1,jamais
1199,1,retorna
1200,1,custo
1201,1,denegrir
1202,1,espírito
1203,1,empreendedor
1204,1,habilitam
1205,1,gerar
1206,1,emprego
1207,1,renda
1208,1,desde
1209,1,maio
1210,1,diversões
1211,1,localizado
1212,1,vinhedo
1213,1,sp
1214,1,conseguiu
1215,1,crédito
1216,1,quitar
1217,1,antigas
1218,1,dívidas
1219,1,reformar
1220,1,brinquedos
1221,1,ficou
1222,1,reformas
1223,1,investimento
1224,1,reais
1225,1,estrutura
1226,1,empolgados
1227,1,administradores
1228,1,usaram
1229,1,anunciar
1230,1,complexo
1231,1,semana
1232,1,noite
1233,1,pequeno
1234,1,foco
1235,1,mata
1236,1,vamos
1237,1,repetir
1238,1,causado
1239,1,alguns
1240,1,fogos
1241,1,artifício
1242,1,caíram
1243,1,sob
1244,1,vegetação
1245,1,bombeiros
1246,1,acionados
1247,1,rapidamente
1248,1,controlado
1249,1,ajuda
1250,1,munidos
1251,1,extremas
1252,1,ma-fé
1253,1,falta
1254,1,criatividade
1255,1,principais
1256,1,fizeram
1257,1,anunciaram
1258,1,quatro
1259,1,cantos
1260,1,pegado
1261,1,impressionante
1262,1,tudo
1263,1,publicar
1264,1,notícia
1265,1,copiaram
1266,1,ctrl+c
1267,1,colaram
1268,1,ctrl+v
1269,1,espalham
1270,1,muita
1271,1,maldade
1272,1,aqueles
1273,1,tentam
1274,1,frente
1275,1,sucesso
1276,1,desejamos
1277,1,sorte
1278,1,funcionários
1279,1,patrícia
1280,1,carvalho
1281,1,ponte
1282,1,pleno
1283,1,revoltante
1284,1,emissora
1285,1,anti-patriota
1286,1,irritada
1287,1,mudar
1288,1,ensino
1289,1,nossa
1290,1,epoca
1291,1,colegio
1292,1,estudavamos
1293,1,sabiamos
1294,1,instala
1295,1,varias
1296,1,jornalistas
1297,1,pasmem
1298,1,sao
1299,1,formados
1300,1,fixadas
1301,1,pontes
1302,1,vira
1303,1,prisao
1304,1,confirmado
1305,1,manha
1306,1,desta
1307,1,quinta
1308,1,missa
1309,1,santa
1310,1,marta
1311,1,preside
1312,1,esta
1313,1,vaticano
1314,1,condenou
1315,1,maneira
1316,1,dura
1317,1,citar
1318,1,nome
1319,1,descricao
1320,1,perfeita
1321,1,acontece
1322,1,descreveu
1323,1,perfeicao
1324,1,situacao
1325,1,midia
1326,1,comeca
1327,1,falar
1328,1,dirigentes
1329,1,calunia
1330,1,difamacao
1331,1,essas
1332,1,ficam
1333,1,manchadas
1334,1,chega
1335,1,justica
1336,1,condena
1337,1,faz
1338,1,estado
1339,1,norte-americano
1340,1,rother
1341,1,the
1342,1,dito
1343,1,bebia
1344,1,demais.glenn
1345,1,greenwald
1346,1,fascista
1347,1,cretino
1348,1,conversas
1349,1,investigacao
1350,1,lava-jato
1351,1,adquiridas
1352,1,meios
1353,1,ilegais
1354,1,atual
1355,1,nada.qual
1356,1,deles
1357,1,verdadeiro
1358,1,inimigo
1359,1,imprensa
1360,1,brasilo
1361,1,larri
1362,1,publicou
1363,1,abuso
1364,1,cachaca
1365,1,palhaco
1366,1,deportagreenwald
1367,1,voce
1368,1,lembra
1369,1,excedia
1370,1,consumo
1371,1,alcool.agora
1372,1,apoio
1373,1,deputado
1374,1,ameaca
1375,1,seguranca
1376,1,invadindo
1377,1,celulares
1378,1,diversas
1379,1,autoridades
1380,1,delinquente
1381,1,internacional
1382,1,continuara
1383,1,livremente
1384,1,merece
1385,1,verde
1386,1,amarelo
1387,1,causada
1388,1,prateleira
1389,1,filha
1390,1,cliente
1391,1,coloca
1392,1,barão
1393,1,terminal
1394,1,ônibus
1395,1,novo
1396,1,goiânia
1397,1,destraido
1398,1,criança
1399,1,loja
1400,1,mato
1401,1,grosso
1402,1,projeto
1403,1,elaborado
1404,1,né…
1405,1,brigada
1406,1,treinada
1407,1,ainda…
1408,1,triste
1409,1,rolando
1410,1,álvarez
1411,1,acontecendo
1412,1,igrejas
1413,1,sendo
1414,1,invadidas
1415,1,tendo
1416,1,quebradas
1417,1,esquerda
1418,1,odeia
1419,1,cristãos
1420,1,amigo
1421,1,seção
1422,1,compartilha
1423,1,provas
1424,1,começam
1425,1,tona
1426,1,eleições
1427,1,bu
1428,1,observe
1429,1,apurados
1430,1,"218,477"
1431,1,votaram
1432,1,9.99
1433,1,nenhum…os
1434,1,embaixadores
1435,1,saberão
1436,1,irá
1437,1,mostrar
1438,1,brasil.
1439,1,eleição
1440,1,análise
1441,1,números
1442,1,quantos
1443,1,receberam
1444,1,chama
1445,1,explicar
1446,1,magica
1447,1,caixinhas
1448,1,pandora
1449,1,nessa
1450,1,faça
1451,1,soma
1452,1,roubo
1453,1,boletins
