rank,frequency,word
419,2,legado
420,2,aguarda
421,2,incondicional
422,2,vitória
423,2,setores
424,2,diante
425,2,há
426,2,grupo
427,2,criticou
428,2,duramente
429,2,tentar
430,2,têm
431,2,representa
432,2,articulação
433,2,clandestina
434,2,confirmado
435,2,ameaça
436,2,brasileira
437,2,planeja
438,2,incluirá
439,2,atuais
440,2,podemos
441,2,financeiro
442,2,previdenciário
443,2,próxima
444,2,rápida
445,2,participação
446,2,setor
447,2,pressionando
448,2,anunciaram
449,2,brasileiros
450,2,drasticamente
451,2,apesar
452,2,rousseff
453,2,empresas
454,2,objetivo
455,2,delação
456,2,inclui
457,2,mandato
458,2,intensas
459,2,posições
460,2,analistas
461,2,destacam
462,2,revelação
463,2,profundamente
464,2,lesão
465,2,corporal
466,2,confirma
467,2,legal
468,2,documento
469,2,doméstica
470,2,nega
471,2,casos
472,2,imagina
473,2,ressaltam
474,2,divididos
475,2,assessoria
476,2,quente
477,2,todas
478,2,nesta
479,2,mundial
480,2,registros
481,2,recorde
482,2,temperatura
483,2,níveis
484,2,esse
485,2,inédita
486,2,fatores
487,2,incluindo
488,2,poluentes
489,2,potências
490,2,eventos
491,2,naturais
492,2,enfrentar
493,2,humana
494,2,algumas
495,2,minimizar
496,2,campanhas
497,2,total
498,2,conter
499,2,avanço
500,2,cidadãos
501,2,práticas
502,2,sobrevive
503,2,dirige
504,2,consecutivos
505,2,identificado
506,2,henrique
507,2,sobreviveu
508,2,dirigir
509,2,cerca
510,2,relatos
511,2,ajuda
512,2,vários
513,2,trânsito
514,2,chegar
515,2,submetido
516,2,sofre
517,2,manter
518,2,muito
519,2,alguns
520,2,acreditam
521,2,fundamentais
522,2,sabia
523,2,ninguém
524,2,necessidade
525,2,imediata
526,2,questões
527,2,responsabilidade
528,2,disseminação
529,2,radicalismo
530,2,publicamente
531,2,propagação
532,2,terça-feira
533,2,zuckerberg
534,2,falsas
535,2,algoritmos
536,2,sensacionalistas
537,2,internos
538,2,recentemente
539,2,comprometer
540,2,nosso
541,2,anunciou
542,2,combater
543,2,financiar
544,2,independentes
545,2,extremistas
546,2,diversos
547,2,países
548,2,exigindo
549,2,luta
550,2,hostilidade
551,2,sigilosa
552,2,conspiração
553,2,buscam
554,2,desestabilizar
555,2,stf
556,2,obtidas
557,2,ameaças
558,2,circulam
559,2,ligados
560,2,esses
561,2,coordenada
562,2,estados
563,2,compromisso
564,2,pedem
565,2,contribuir
566,2,obscuros
567,2,ousa
568,2,papel
569,2,ou
570,2,administrativa
571,2,mídia
572,2,importantes
573,2,classificando-as
574,2,tentativa
575,2,contratação
576,2,renomado
577,2,detalhes
578,2,tecnológica
579,2,silenciar
580,2,promover
581,2,corporativos
582,2,onde
583,2,última
584,2,críticos
585,2,espetáculo
586,2,existência
587,2,outras
588,2,devido
589,2,dias
590,2,encobrir
591,2,preparando
592,2,silêncio
593,2,ruas
594,2,responsáveis
595,2,maio
596,2,anúncio
597,2,secreta
598,2,norte
599,2,definitivo
600,2,mantido
601,2,último
602,2,rumores
603,2,econômica
604,2,redefinir
605,2,financeira
606,2,escândalo
607,2,fechamento
608,2,dinheiro
609,2,altos
610,2,atual
611,2,desconfiança
612,2,abalando
613,2,suspeitas
614,2,fortalecer
615,2,queremos
616,2,irregularidade
617,2,regiões
618,2,símbolos
619,2,legalidade
620,2,acalorados
621,2,comunicação
622,2,enviado
623,2,nunca
624,2,religiosos
625,2,espectros
626,2,falso
627,2,larry
628,2,deportação
629,2,levanta
630,2,pânico
631,2,viralizou
632,2,locais
633,2,verificar
634,2,compartilhá-las
635,2,respeito
636,2,integridade
637,2,detenção
638,2,pedindo
639,2,urna
640,2,candidatos
641,2,fraude
642,2,partidos
643,2,tempo
644,1,zeze
645,1,figura
646,1,central
647,1,psdb
648,1,lançou
649,1,ex-deputado
650,1,empresário
651,1,programa
652,1,foco
653,1,farsa
654,1,criada
655,1,perseguir
656,1,honestos
657,1,escusos
658,1,insinuando
659,1,investigados
660,1,armação
661,1,postura
662,1,firme
663,1,poupou
664,1,palavras
665,1,rebater
666,1,tentando
667,1,desviar
668,1,atenção
669,1,verdadeiros
670,1,corruptos
671,1,irresponsáveis
672,1,prejudicam
673,1,acrescentando
674,1,marco
675,1,combate
676,1,desacreditada
677,1,pessoais
678,1,considerando
679,1,tomar
680,1,difamação
681,1,preparar
682,1,entrevistas
683,1,fatos
684,1,defender
685,1,eficácia
686,1,imparcialidade
687,1,mobilizou
688,1,classe
689,1,comentam
690,1,disputa
691,1,percepção
692,1,desafios
693,1,significativos
694,1,posição
695,1,afirmando
696,1,considera
697,1,injustiças
698,1,abusos
699,1,novos
700,1,capítulos
701,1,revelados
702,1,possíveis
703,1,judiciais
704,1,defende
705,1,anuncia
706,1,filho
707,1,ex-ministro
708,1,roberto
709,1,costa
710,1,surpreendeu
711,1,declarar
712,1,destacando
713,1,petista
714,1,aprovado
715,1,controvérsias
716,1,cercam
717,1,nome
718,1,alinhado
719,1,vontade
720,1,definiu
721,1,concorrer
722,1,impedimentos
723,1,juízes
724,1,desembargadores
725,1,atuando
726,1,bastidores
727,1,assegurar
728,1,seja
729,1,aceita
730,1,independentemente
731,1,curso
732,1,acusando-a
733,1,manipular
734,1,barrar
735,1,eles
736,1,povo
737,1,mudança
738,1,usam
739,1,arma
740,1,ouvidos
741,1,indicar
742,1,configuraria
743,1,agora
744,1,pressionado
745,1,liberar
746,1,instabilidade
747,1,quer
748,1,drásticas
749,1,casa
750,1,civil
751,1,determinado
752,1,adotando
753,1,consideradas
754,1,severas
755,1,idade
756,1,mínima
757,1,aposentadoria
758,1,corte
759,1,imediato
760,1,benefícios
761,1,extinção
762,1,aposentadorias
763,1,especiais
764,1,categorias
765,1,professores
766,1,policiais
767,1,adiar
768,1,beira
769,1,colapso
770,1,necessárias
771,1,sustentabilidade
772,1,pretende
773,1,enviar
774,1,projeto
775,1,congresso
776,1,buscando
777,1,recesso
778,1,parlamentar
779,1,divulgada
780,1,elaborada
781,1,república
782,1,empresários
783,1,privilegie
784,1,mercado
785,1,detrimento
786,1,sindicais
787,1,movimentos
788,1,massivos
789,1,classificando
790,1,pobreza
791,1,aumentar
792,1,desigualdade
793,1,acelerar
794,1,tramitação
795,1,apostando
796,1,divisão
797,1,parlamentares
798,1,detalha
799,1,entregue
800,1,inéditos
801,1,detalhando
802,1,ilegais
803,1,valor
804,1,presidencial
805,1,2014.
806,1,repassados
807,1,meio
808,1,fachada
809,1,contas
810,1,exterior
811,1,burlar
812,1,legislação
813,1,vazadas
814,1,decidido
815,1,colaborar
816,1,premiada
817,1,qual
818,1,expôs
819,1,alto
820,1,escalão
821,1,partido
822,1,coordenação
823,1,gravações
824,1,e-mails
825,1,comprovam
826,1,ocultar
827,1,origem
828,1,confirmadas
829,1,cassação
830,1,recebimento
831,1,ganhe
832,1,provoca
833,1,reações
834,1,apoiadores
835,1,opositores
836,1,trocando
837,1,defendendo
838,1,abalar
839,1,futuro
840,1,negativo
841,1,instituto
842,1,médico
843,1,divulgou
844,1,lesões
845,1,corporais
846,1,artista
847,1,contrariando
848,1,negavam
849,1,aponta
850,1,hematomas
851,1,compatíveis
852,1,recente
853,1,intensificando
854,1,apurações
855,1,indiciado
856,1,advogado
857,1,contestado
858,1,comuns
859,1,rigorosas
860,1,fãs
861,1,apoiar
862,1,cobrar
863,1,esclarecimentos
864,1,terceiro
865,1,registrado
866,1,superando
867,1,previsões
868,1,divulgado
869,1,organização
870,1,meteorológica
871,1,alertou
872,1,quentes
873,1,superar
874,1,todos
875,1,estabelecendo
876,1,preliminares
877,1,média
878,1,ultrapassar
879,1,"1,5°c"
880,1,pré-industriais
881,1,salto
882,1,coloca
883,1,climática
884,1,planeta
885,1,acelerado
886,1,ligado
887,1,combinação
888,1,intensificação
889,1,fenômeno
890,1,el
891,1,niño
892,1,emissões
893,1,gases
894,1,industriais
895,1,extremos
896,1,frequência
897,1,tendências
898,1,continuarem
899,1,poderemos
900,1,consequências
901,1,catastróficas
902,1,biodiversidade
903,1,agricultura
904,1,saúde
905,1,cientista
906,1,nações
907,1,desses
908,1,temendo
909,1,negativos
910,1,ambientais
911,1,mobilizando
912,1,exigir
913,1,imediatas
914,1,aquecimento
915,1,científica
916,1,máximo
917,1,convocou
918,1,discutir
919,1,urgentes
920,1,serem
921,1,adotadas
922,1,semestre
923,1,recomendam
924,1,governos
925,1,adotem
926,1,sustentáveis
927,1,reduzam
928,1,emissão
929,1,frear
930,1,tendência
931,1,km
932,1,desafiando
933,1,deixado
934,1,perplexos
935,1,conseguiu
936,1,quilômetros
937,1,sentiu
938,1,dores
939,1,peito
940,1,volta
941,1,manhã
942,1,chamar
943,1,decidiu
944,1,pegar
945,1,carro
946,1,seguir
947,1,sozinho
948,1,dirigia
949,1,ultrapassando
950,1,veículos
951,1,ignorando
952,1,apresentava
953,1,claros
954,1,sofrimento
955,1,suor
956,1,excessivo
957,1,dificuldade
958,1,respirar
959,1,imediatamente
960,1,procedimentos
961,1,surpreendentemente
962,1,sequelas
963,1,cardiologia
964,1,estudando
965,1,desafia
966,1,estatísticas
967,1,médicas
968,1,maioria
969,1,pacientes
970,1,múltiplos
971,1,sequência
972,1,consegue
973,1,consciente
974,1,menos
975,1,paciente
976,1,usado
977,1,medicamentos
978,1,prescritos
979,1,manter-se
980,1,outros
981,1,genéticos
982,1,contribuído
983,1,resistência
984,1,fé
985,1,determinação
986,1,sobrevivência
987,1,precisava
988,1,podia
989,1,esperar
990,1,milagre
991,1,conscientização
992,1,sintomas
993,1,infarto
994,1,buscar
995,1,levantar
996,1,situações
997,1,reconhece
998,1,admitiu
999,1,coletiva
1000,1,realizada
1001,1,mark
1002,1,ceo
1003,1,plataforma
1004,1,falhou
1005,1,projetados
1006,1,intencionalmente
1007,1,priorizar
1008,1,alimentam
1009,1,divisões
1010,1,efeitos
1011,1,nocivos
1012,1,optou
1013,1,ignorar
1014,1,alertas
1015,1,lucros
1016,1,reconhecemos
1017,1,modelo
1018,1,negócios
1019,1,incentivou
1020,1,arrependidos
1021,1,executivo
1022,1,criação
1023,1,fundo
1024,1,pesquisas
1025,1,confirmam
1026,1,manipulou
1027,1,amplificar
1028,1,contribuindo
1029,1,usuários
1030,1,regulamentação
1031,1,esta
1032,1,admissão
1033,1,marca
1034,1,ponto
1035,1,inflexão
1036,1,intenso
1037,1,escrutínio
1038,1,iniciou
1039,1,alvo
1040,1,hostilidades
1041,1,comercial
1042,1,complexa
1043,1,ataques
1044,1,coordenados
1045,1,vítima
1046,1,orquestrado
1047,1,supremo
1048,1,passageiros
1049,1,proferido
1050,1,diretas
1051,1,chegando
1052,1,registrar
1053,1,vídeos
1054,1,fechados
1055,1,aplicativos
1056,1,hackers
1057,1,invadido
1058,1,perfis
1059,1,oficiais
1060,1,espalhando
1061,1,notícias
1062,1,ofensivas
1063,1,desacreditá-lo
1064,1,modalidade
1065,1,combinando
1066,1,virtual
1067,1,intimidar
1068,1,suspeitos
1069,1,atuam
1070,1,ligações
1071,1,nota
1072,1,manifestou
1073,1,reforçou
1074,1,enérgicas
1075,1,coibir
1076,1,tipo
1077,1,magistrados
1078,1,revelar
1079,1,evidenciando
1080,1,urgente
1081,1,extremismo
1082,1,presença
1083,1,vai
1084,1,mencionar
1085,1,estratégico
1086,1,impunidade
1087,1,esquemas
1088,1,vieram
1089,1,tona
1090,1,trata
1091,1,contribuição
1092,1,blindar
1093,1,seleto
1094,1,controla
1095,1,economia
1096,1,tom
1097,1,confirmados
1098,1,acesso
1099,1,poderiam
1100,1,figuras
1101,1,movimentação
1102,1,desencadear
1103,1,institucional
1104,1,negam
1105,1,veementemente
1106,1,eleito
1107,1,democraticamente
1108,1,apurou
1109,1,paralelas
1110,1,conduzidas
1111,1,órgãos
1112,1,interessados
1113,1,monitorar
1114,1,influência
1115,1,estrela
1116,1,protagoniza
1117,1,corporações
1118,1,bombásticos
1119,1,teatral
1120,1,aborda
1121,1,fictício
1122,1,gigantes
1123,1,indústria
1124,1,cultural
1125,1,montagem
1126,1,retrata
1127,1,vivendo
1128,1,era
1129,1,deveriam
1130,1,espaços
1131,1,diálogo
1132,1,tornaram-se
1133,1,ferramentas
1134,1,influenciadores
1135,1,essas
1136,1,alinhados
1137,1,jogo
1138,1,sujo
1139,1,distorcida
1140,1,quem
1141,1,questionar
1142,1,intitulada
1143,1,caladas
1144,1,estreou
1145,1,controvérsia
1146,1,espectadores
1147,1,relataram
1148,1,recebido
1149,1,comentarem
1150,1,reforça
1151,1,vigilância
1152,1,convidados
1153,1,apresentações
1154,1,discutiram
1155,1,velada
1156,1,online
1157,1,espera
1158,1,sirva
1159,1,sociedade
1160,1,incentive
1161,1,reflexão
1162,1,profunda
1163,1,permitir
1164,1,perseguição
1165,1,silenciem
1166,1,aqueles
1167,1,concluiu
1168,1,rj
1169,1,registra
1170,1,vive
1171,1,horror
1172,1,disparam
1173,1,atingem
1174,1,alarmantes
1175,1,levantamento
1176,1,exclusivo
1177,1,registrada
1178,1,número
1179,1,cinco
1180,1,vezes
1181,1,subnotificação
1182,1,temer
1183,1,represálias
1184,1,agentes
1185,1,delegacias
1186,1,utilizando
1187,1,métodos
1188,1,brutais
1189,1,incluem
1190,1,choques
1191,1,elétricos
1192,1,espancamentos
1193,1,privação
1194,1,sono
1195,1,seguidos
1196,1,verdadeiro
1197,1,terror
1198,1,institucionalizado
1199,1,defensor
1200,1,tentado
1201,1,manipulando
1202,1,intimidando
1203,1,tão
1204,1,intervenção
1205,1,resposta
1206,1,estadual
1207,1,negou
1208,1,exageros
1209,1,rigorosamente
1210,1,familiares
1211,1,relatam
1212,1,denunciar
1213,1,constante
1214,1,preferem
1215,1,retaliações
1216,1,limita
1217,1,manifesta
1218,1,xeque
1219,1,anunciam
1220,1,abalou
1221,1,donald
1222,1,confirmaram
1223,1,histórica
1224,1,resolver
1225,1,península
1226,1,coreana
1227,1,acontecerá
1228,1,ilha
1229,1,mar
1230,1,japão
1231,1,longe
1232,1,olhos
1233,1,serviços
1234,1,inteligência
1235,1,aceitado
1236,1,convite
1237,1,pessoal
1238,1,criptografadas
1239,1,trocadas
1240,1,via
1241,1,satélite
1242,1,pauta
1243,1,principal
1244,1,desnuclearização
1245,1,completa
1246,1,abertura
1247,1,embaixadas
1248,1,mútuas
1249,1,paz
1250,1,encerraria
1251,1,guerra
1252,1,duas
1253,1,coreias
1254,1,geopolítica
1255,1,diplomático
1256,1,décadas
1257,1,nucleares
1258,1,interferências
1259,1,estrangeiras
1260,1,china
1261,1,rússia
1262,1,planejam
1263,1,assinar
1264,1,tratado
1265,1,cooperação
1266,1,investimentos
1267,1,bilionários
1268,1,prometidos
1269,1,americanas
1270,1,interessadas
1271,1,explorar
1272,1,ansiosamente
1273,1,possibilidade
1274,1,possa
1275,1,equilíbrio
1276,1,poder
1277,1,ásia
1278,1,suspende
1279,1,fecha
1280,1,portas
1281,1,definitivamente
1282,1,temático
1283,1,arrasta
1284,1,2012.
1285,1,motivo
1286,1,trás
1287,1,suspensão
1288,1,operações
1289,1,lavagem
1290,1,envolvido
1291,1,executivos
1292,1,influentes
1293,1,desviado
1294,1,reais
1295,1,contratos
1296,1,superfaturados
1297,1,fornecedores
1298,1,utilizado
1299,1,eleitorais
1300,1,clandestinas
1301,1,prisão
1302,1,preventiva
1303,1,conselho
1304,1,administrativo
1305,1,funcionários
1306,1,ambiente
1307,1,interno
1308,1,estava
1309,1,tomado
1310,1,demissões
1311,1,massa
1312,1,tentativas
1313,1,irregularidades
1314,1,clientes
1315,1,haviam
1316,1,comprado
1317,1,ingressos
1318,1,futuros
1319,1,surpreendidos
1320,1,abrupto
1321,1,reembolso
1322,1,explicação
1323,1,detalhada
1324,1,gestão
1325,1,empresarial
1326,1,tornar
1327,1,maiores
1328,1,escândalos
1329,1,empreendimentos
1330,1,entretenimento
1331,1,diretoria
1332,1,aumentando
1333,1,dimensão
1334,1,problemas
1335,1,enfrentados
1336,1,acompanhando
1337,1,lazer
1338,1,econômico
1339,1,autoriza
1340,1,abril
1341,1,dividido
1342,1,opiniões
1343,1,autorizou
1344,1,principais
1345,1,faz
1346,1,parte
1347,1,patriotismo
1348,1,identidade
1349,1,paulistanos
1350,1,conotação
1351,1,ilegal
1352,1,secretário
1353,1,municipal
1354,1,cultura
1355,1,iniciativa
1356,1,visa
1357,1,resgatar
1358,1,orgulho
1359,1,tempos
1360,1,financiada
1361,1,orçamento
1362,1,secretaria
1363,1,totalizando
1364,1,cidadão
1365,1,sinta-se
1366,1,representado
1367,1,motivado
1368,1,valorizar
1369,1,coração
1370,1,autorização
1371,1,concedida
1372,1,consulta
1373,1,licitação
1374,1,configurar
1375,1,controversas
1376,1,acusado
1377,1,discursos
1378,1,ódio
1379,1,moradores
1380,1,áreas
1381,1,às
1382,1,manifestaram
1383,1,nossas
1384,1,tomadas
1385,1,representam
1386,1,diversidade
1387,1,ana
1388,1,paula
1389,1,líder
1390,1,comunitária
1391,1,zona
1392,1,sul
1393,1,irão
1394,1,entrar
1395,1,suspender
1396,1,afirma
1397,1,prevista
1398,1,começar
1399,1,tema
1400,1,continue
1401,1,meios
1402,1,francisco
1403,1,supostamente
1404,1,deixou
1405,1,dependências
1406,1,santa
1407,1,sé
1408,1,anonimato
1409,1,entrega
1410,1,intencional
1411,1,objetivos
1412,1,preparado
1413,1,cerimônia
1414,1,privada
1415,1,despachado
1416,1,confusão
1417,1,começado
1418,1,mal
1419,1,interpretado
1420,1,assessores
1421,1,divulgaram
1422,1,midiática
1423,1,junto
1424,1,católicos
1425,1,delicado
1426,1,carreira
1427,1,tática
1428,1,clássica
1429,1,usando
1430,1,criar
1431,1,conexão
1432,1,emocional
1433,1,explica
1434,1,professor
1435,1,sociologia
1436,1,religião
1437,1,dr.
1438,1,marcos
1439,1,almeida
1440,1,emitiu
1441,1,lamentando
1442,1,reforçando
1443,1,objeto
1444,1,segue
1445,1,protocolo
1446,1,rigoroso
1447,1,envio
1448,1,registro
1449,1,ocorreu
1450,1,avaliando
1451,1,próximos
1452,1,passos
1453,1,mal-entendido
1454,1,provocou
1455,1,seguidores
1456,1,questionando
1457,1,ética
1458,1,sensíveis
1459,1,deportado
1460,1,recém-descobertos
1461,1,luiz
1462,1,inácio
1463,1,ordenou
1464,1,primeiro
1465,1,tomada
1466,1,publicar
1467,1,reportagens
1468,1,palácio
1469,1,planalto
1470,1,ameaçavam
1471,1,considerado
1472,1,comprometiam
1473,1,escalões
1474,1,forma
1475,1,escoltado
1476,1,aeroporto
1477,1,impedido
1478,1,retornar
1479,1,condenam
1480,1,violação
1481,1,civis
1482,1,embaixada
1483,1,unidos
1484,1,capítulo
1485,1,reabrir
1486,1,controle
1487,1,viraliza
1488,1,gera
1489,1,chocante
1490,1,aparentemente
1491,1,causado
1492,1,grande
1493,1,comoção
1494,1,pequena
1495,1,segurando
1496,1,isqueiro
1497,1,ateando
1498,1,fogo
1499,1,prateleiras
1500,1,lotado
1501,1,produtos
1502,1,internautas
1503,1,incidente
1504,1,seria
1505,1,causa
1506,1,destruiu
1507,1,mês
1508,1,antigo
1509,1,datado
1510,1,nenhuma
1511,1,circulação
1512,1,pessoas
1513,1,acusando
1514,1,pais
1515,1,negligência
1516,1,envolvimento
1517,1,atos
1518,1,criminosos
1519,1,infância
1520,1,calma
1521,1,sofreu
1522,1,nenhum
1523,1,dano
1524,1,resolvido
1525,1,época
1526,1,reforçam
1527,1,teve
1528,1,causas
1529,1,técnicas
1530,1,provocado
1531,1,humanas
1532,1,desmentindo
1533,1,assim
1534,1,continua
1535,1,compartilhado
1536,1,legendas
1537,1,alarmistas
1538,1,alimentando
1539,1,causar
1540,1,danos
1541,1,emocionais
1542,1,violações
1543,1,controversa
1544,1,católico
1545,1,manágua
1546,1,policial
1547,1,desrespeitou
1548,1,religioso
1549,1,levado
1550,1,força
1551,1,residência
1552,1,mandado
1553,1,incomunicável
1554,1,emitiram
1555,1,notas
1556,1,repúdio
1557,1,interrogatórios
1558,1,coercitivos
1559,1,direto
1560,1,dignidade
1561,1,representante
1562,1,anistia
1563,1,nicaraguense
1564,1,tenta
1565,1,alegando
1566,1,necessária
1567,1,investigar
1568,1,supostas
1569,1,subversivas
1570,1,clara
1571,1,regime
1572,1,manifestações
1573,1,cidades
1574,1,acompanha
1575,1,libertação
1576,1,reacende
1577,1,repressão
1578,1,dúvidas
1579,1,manipulados
1580,1,vazado
1581,1,massiva
1582,1,favor
1583,1,fernando
1584,1,jair
1585,1,últimas
1586,1,circula
1587,1,amplamente
1588,1,números
1589,1,rivais
1590,1,levantando
1591,1,consultados
1592,1,apresenta
1593,1,características
1594,1,adulteração
1595,1,sofisticada
1596,1,conseguem
1597,1,esconder
1598,1,evidências
1599,1,embora
1600,1,órgão
1601,1,manifestado
1602,1,envolveria
1603,1,troca
1604,1,beneficiando
1605,1,ambos
1606,1,explicaria
1607,1,extrema
1608,1,observada
1609,1,urnas
1610,1,técnicos
1611,1,informática
1612,1,acessado
1613,1,sistemas
1614,1,eletrônicos
1615,1,alterar
1616,1,resultados
1617,1,adulterado
1618,1,manifestantes
1619,1,recontagem
1620,1,posicionaram
1621,1,apuração
1622,1,rigorosa
1623,1,punição
1624,1,reconhecem
1625,1,expõe
