rank,frequency,word
271,1,tomadas
272,1,representam
273,1,diversidade
274,1,afirmou
275,1,ana
276,1,paula
277,1,líder
278,1,comunitária
279,1,zona
280,1,sul
281,1,anunciaram
282,1,irão
283,1,entrar
284,1,suspender
285,1,nega
286,1,afirma
287,1,interesses
288,1,prevista
289,1,começar
290,1,próxima
291,1,semana
292,1,expectativa
293,1,tema
294,1,continue
295,1,meios
296,1,diz
297,1,revelou
298,1,francisco
299,1,supostamente
300,1,deixou
301,1,dependências
302,1,santa
303,1,sé
304,1,preferiram
305,1,manter
306,1,anonimato
307,1,entrega
308,1,intencional
309,1,objetivos
310,1,obscuros
311,1,internos
312,1,preparado
313,1,cerimônia
314,1,privada
315,1,despachado
316,1,confusão
317,1,começado
318,1,mal
319,1,interpretado
320,1,assessores
321,1,divulgaram
322,1,apoio
323,1,midiática
324,1,apontam
325,1,ter
326,1,junto
327,1,grupos
328,1,católicos
329,1,momento
330,1,delicado
331,1,carreira
332,1,tática
333,1,clássica
334,1,usando
335,1,criar
336,1,conexão
337,1,emocional
338,1,público
339,1,explica
340,1,professor
341,1,sociologia
342,1,religião
343,1,dr.
344,1,marcos
345,1,almeida
346,1,emitiu
347,1,oficial
348,1,lamentando
349,1,reforçando
350,1,objeto
351,1,segue
352,1,protocolo
353,1,rigoroso
354,1,envio
355,1,registro
356,1,ocorreu
357,1,neste
358,1,assessoria
359,1,nova
360,1,avaliando
361,1,próximos
362,1,passos
363,1,esclarecer
364,1,mal-entendido
365,1,provocou
366,1,seguidores
367,1,questionando
368,1,ética
369,1,conteúdos
370,1,sensíveis
371,1,deportado
372,1,recém-descobertos
373,1,luiz
374,1,inácio
375,1,ordenou
376,1,renomado
377,1,seu
378,1,primeiro
379,1,mandato
380,1,tomada
381,1,publicar
382,1,série
383,1,reportagens
384,1,palácio
385,1,planalto
386,1,ameaçavam
387,1,estabilidade
388,1,esses
389,1,considerado
390,1,ameaça
391,1,devido
392,1,sigilosas
393,1,comprometiam
394,1,altos
395,1,escalões
396,1,forma
397,1,rápida
398,1,sigilosa
399,1,escoltado
400,1,aeroporto
401,1,impedido
402,1,retornar
403,1,vários
404,1,anos
405,1,direito
406,1,estão
407,1,divididos
408,1,condenam
409,1,como
410,1,grave
411,1,violação
412,1,civis
413,1,embaixada
414,1,estados
415,1,unidos
416,1,novo
417,1,capítulo
418,1,história
419,1,brasileira
420,1,questões
421,1,importantes
422,1,reabrir
423,1,censura
424,1,controle
425,1,viraliza
426,1,gera
427,1,chocante
428,1,aparentemente
429,1,causado
430,1,grande
431,1,comoção
432,1,últimos
433,1,dias
434,1,pequena
435,1,segurando
436,1,isqueiro
437,1,ateando
438,1,fogo
439,1,prateleiras
440,1,lotado
441,1,produtos
442,1,muitos
443,1,internautas
444,1,acreditam
445,1,incidente
446,1,recentemente
447,1,seria
448,1,causa
449,1,destruiu
450,1,último
451,1,mês
452,1,investigação
453,1,antigo
454,1,datado
455,1,nenhuma
456,1,atual
457,1,apesar
458,1,circulação
459,1,pessoas
460,1,acusando
461,1,pais
462,1,negligência
463,1,envolvimento
464,1,atos
465,1,criminosos
466,1,proteção
467,1,infância
468,1,pedem
469,1,calma
470,1,ressaltam
471,1,sofreu
472,1,nenhum
473,1,dano
474,1,resolvido
475,1,época
476,1,autoridades
477,1,reforçam
478,1,teve
479,1,causas
480,1,técnicas
481,1,provocado
482,1,ações
483,1,humanas
484,1,desmentindo
485,1,rumores
486,1,circulam
487,1,assim
488,1,continua
489,1,compartilhado
490,1,legendas
491,1,alarmistas
492,1,alimentando
493,1,medo
494,1,desconfiança
495,1,mídia
496,1,evitar
497,1,propagação
498,1,fake
499,1,news
500,1,podem
501,1,causar
502,1,danos
503,1,emocionais
504,1,secreta
505,1,sofre
506,1,graves
507,1,violações
508,1,controversa
509,1,católico
510,1,última
511,1,terça-feira
512,1,manágua
513,1,policial
514,1,testemunhas
515,1,desrespeitou
516,1,fundamentais
517,1,religioso
518,1,levado
519,1,força
520,1,residência
521,1,mandado
522,1,mantido
523,1,incomunicável
524,1,horas
525,1,internacionais
526,1,emitiram
527,1,notas
528,1,repúdio
529,1,denunciando
530,1,submetido
531,1,interrogatórios
532,1,coercitivos
533,1,física
534,1,risco
535,1,ataque
536,1,direto
537,1,dignidade
538,1,humana
539,1,representante
540,1,anistia
541,1,nicaraguense
542,1,tenta
543,1,minimizar
544,1,alegando
545,1,legal
546,1,necessária
547,1,investigar
548,1,supostas
549,1,atividades
550,1,subversivas
551,1,oposição
552,1,tentativa
553,1,clara
554,1,silenciar
555,1,vozes
556,1,regime
557,1,manifestações
558,1,cidades
559,1,comunidade
560,1,acompanha
561,1,libertação
562,1,imediata
563,1,aos
564,1,reacende
565,1,repressão
566,1,dúvidas
567,1,compromisso
568,1,expressão
569,1,manipulados
570,1,abalando
571,1,cenário
572,1,político
573,1,vazado
574,1,revela
575,1,massiva
576,1,favor
577,1,fernando
578,1,jair
579,1,últimas
580,1,documento
581,1,circula
582,1,amplamente
583,1,números
584,1,coordenada
585,1,rivais
586,1,levantando
587,1,suspeitas
588,1,processo
589,1,consultados
590,1,apresenta
591,1,características
592,1,sugerem
593,1,adulteração
594,1,sofisticada
595,1,conseguem
596,1,esconder
597,1,evidências
598,1,tribunal
599,1,superior
600,1,tse
601,1,confirmado
602,1,existência
603,1,investigações
604,1,embora
605,1,órgão
606,1,manifestado
607,1,envolveria
608,1,troca
609,1,beneficiando
610,1,ambos
611,1,explicaria
612,1,polarização
613,1,extrema
614,1,observada
615,1,urnas
616,1,há
617,1,relatos
618,1,técnicos
619,1,informática
620,1,ligados
621,1,acessado
622,1,sistemas
623,1,eletrônicos
624,1,alterar
625,1,resultados
626,1,real
627,1,adulterado
628,1,gerou
629,1,capitais
630,1,manifestantes
631,1,exigindo
632,1,transparência
633,1,recontagem
634,1,diversos
635,1,posicionaram
636,1,apuração
637,1,rigorosa
638,1,punição
639,1,responsáveis
640,1,reconhecem
641,1,expõe
642,1,vulnerabilidades
643,1,sistema
644,1,precisam
645,1,urgentemente
646,1,corrigidas
647,1,garantir
648,1,confiança
649,1,acompanhe
650,1,nosso
651,1,site
652,1,atualizações
653,1,exclusivas
654,1,promete
655,1,redefinir
